Akt,Erk,Jnk,Mek,P38,PIP2,PIP3,PKA,PKC,Plcg,Raf
426,69.8,302,610,698,914,13.7,10.3,138,562,375
84.3,10.2,219,97.3,882,1230,17.9,50.5,160,615,67.9
175,24.4,215,449,262,632,15.1,3.68,41,337,286
175,30,269,519,632,737,10.3,6.15,92.2,379,294
246,37.5,1252,181,334,1568,22.1,10,57.8,898,102
368,51.9,176,184,1046,500,18.4,8.2,179,308,155
91.4,11,414,302,644,325,11.2,3.75,99.1,209,184
142,34,66.1,514,172,610,7.04,6.49,32.5,343,300
127,34,69.2,1358,300,437,19.1,7.04,48.3,244,858
233,52.8,1731,528,4656,379,8.13,11.7,947,223,284
107,18.6,626,355,60.4,1370,67.3,6.85,14.1,813,262
334,62.1,70.4,496,322,337,7.84,9.56,52.8,241,349
81.3,19.1,157,105,414,365,6.61,13.3,79.9,205,68.5
355,48.7,743,410,281,414,2.09,5.14,46.1,217,227
573,95.6,461,51.4,638,407,2.97,10.8,127,211,29.7
51.9,15.7,165,313,316,389,15.8,5.42,44.9,239,207
235,32.8,193,170,389,557,4,4.45,64.9,292,115
163,23.1,181,300,337,262,13.2,4.26,49.1,68.5,186
248,52.3,179,274,770,396,9.47,12.1,106,213,155
392,67.3,882,297,250,271,1,10.7,47,150,181
150,21.3,179,1197,433,392,4.83,15.3,81.3,264,770
667,106,271,186,667,59.9,37.9,13.8,123,33.7,110
313,56.7,44.9,1009,313,523,3.92,23.9,55.7,248,578
264,49.1,231,422,69.8,267,11.2,5.52,12.4,158,248
233,40.7,505,375,1407,302,5.57,4.37,250,183,239
83.5,21.9,340,294,322,973,16.5,1.08,51.4,528,178
164,29.7,914,289,4217,538,3.05,3.4,820,308,167
305,54.2,102,914,244,2247,53.8,10.7,41.8,1382,578
835,118,632,334,1358,514,1,21.1,235,308,237
496,73,362,483,1027,311,2.53,13.1,173,176,340
281,45.7,349,519,621,165,11.8,18.9,86.6,93.1,300
281,59.4,122,931,137,163,3.75,7.57,22.7,95.6,615
379,50.5,215,1370,557,655,12.5,2.48,98.2,407,874
588,81.3,289,322,426,188,4.37,16.1,73,95.6,209
14.5,7.7,106,113,365,1165,63.8,120,59.9,269,67.3
594,92.2,213,422,806,835,18.9,20.2,130,483,269
198,28.6,1263,1526,2738,784,9.91,16,491,407,1009
231,44.9,2148,198,5328,426,6.67,10.5,1018,231,117
491,69.8,1252,99.1,2839,340,3.05,12.4,509,200,96.5
578,95.6,292,316,673,167,3.75,9.91,92.2,110,235
286,50.9,322,931,372,483,11.1,1.84,65.5,305,547
704,119,233,311,594,193,17.6,6.26,93.9,102,184
221,33.1,104,813,274,1275,27.6,1,40.7,638,491
359,52.8,382,396,407,679,19.6,2.27,77,382,289
248,39.6,106,319,322,302,5.33,14.1,51.9,161,184
160,29.7,145,644,297,322,2.09,7.99,49.1,175,461
375,66.7,289,235,188,179,2,11.5,35.9,90.6,163
519,93.9,3398,334,3555,4740,184,9.22,717,2666,196
757,110,346,143,813,496,4.49,17.3,141,267,104
325,48.7,276,874,403,426,24.1,8.06,58.8,328,547
151,20.7,147,594,835,505,5.62,7.7,119,308,355
223,39.2,328,858,368,478,14.2,2.71,62.6,235,523
219,24.8,1241,843,3051,578,3.62,15.7,583,365,538
514,79.1,939,429,791,414,9.31,62.6,164,271,255
533,77.7,147,349,271,437,7.04,92.2,43.7,217,198
269,56.7,113,3051,429,289,2.41,12.6,66.1,172,1999
136,22.5,311,164,211,542,10.7,3.72,50.9,300,204
111,21.3,300,325,281,562,6.67,5.42,46.1,281,237
365,45.7,359,1084,433,851,11.2,1,71.7,500,644
583,89.8,219,874,313,583,11.3,11.9,57.3,308,588
198,27.4,79.1,2371,319,396,9.31,5.67,49.6,229,1526
346,54.7,372,2267,947,843,25.9,14.7,138,426,1596
137,27.1,219,325,791,449,26.7,3.37,120,274,253
8.9,10.5,269,717,1055,375,17.6,13.1,184,189,410
83.5,21.5,80.6,4958,146,632,28.6,75,26.4,410,3368
533,76.4,215,64.4,474,757,16.4,21.3,74.3,437,31.6
679,90.6,233,279,474,2436,70.4,5.05,85.1,1446,173
163,51.9,389,1208,1084,379,9.47,18.1,196,233,730
107,15.5,141,96.5,547,2072,17.6,10,92.2,1263,83.5
231,34.9,219,316,673,343,1.07,8.82,96.5,211,184
8.43,2.39,316,124,1197,757,21.1,11.7,198,407,99.1
286,43.3,355,632,667,2480,118,10.6,115,1640,355
403,56.7,87.4,407,244,470,108,9.91,31.9,165,264
1055,172,392,604,1370,110,8.82,8.98,229,64.9,392
255,47.4,1027,750,4332,82,3.46,7.64,858,52.3,474
331,41.4,132,1446,389,956,25.5,2.94,69.8,552,956
141,24.4,2267,644,5425,316,6.67,10.4,1046,188,410
305,58.3,198,179,392,1298,16.1,32.8,71.7,799,108
322,49.1,305,359,692,573,16.4,51.9,131,337,225
178,33.1,322,396,79.9,204,7.3,1.01,10.6,133,274
632,132,264,583,882,2943,100,40,153,1911,346
84.3,18.4,104,2167,400,322,14.7,6.44,69.8,186,1512
178,28.4,262,237,519,1407,18.9,9.56,93.1,799,132
352,50.5,453,161,3220,346,4.78,1.63,542,181,97.3
125,20.7,806,340,1219,858,17.2,3.65,229,449,221
325,58.3,135,418,500,382,8.35,5.23,64.9,233,255
284,48.7,898,231,621,328,7.77,2.94,120,186,150
542,74.3,136,403,340,164,11.5,16.5,60.4,95.6,253
19.5,2.76,2247,1420,5186,426,30.8,99.1,1046,297,922
655,112,175,284,362,599,11.1,34.9,63.8,284,211
914,147,202,64.4,433,170,7.17,11.8,67.9,91.4,97.3
73,13.3,191,253,294,379,8.2,12.7,53.8,205,167
679,94.7,730,1065,225,538,11.7,18.3,43.7,322,632
562,87.4,313,150,426,1596,18.6,10.9,61.5,947,85.1
1382,225,264,334,874,151,6.32,74.3,142,87.4,205
146,28.1,121,487,146,882,22.7,20.7,23.5,496,302
820,130,319,939,478,186,1.12,30.5,66.7,102,573
1000,137,305,362,1459,349,14.5,30.2,259,227,269
400,64.4,142,1275,418,279,10.4,4.91,64.4,146,843
198,31.1,874,2187,4656,1310,23.7,8.82,914,723,1554
46.1,8.51,35.2,237,211,478,8.13,81.3,32.8,289,193
372,75.7,233,396,311,355,2.02,9.22,55.2,204,274
294,50.5,175,843,349,973,13.5,11.1,53.3,547,562
264,42.9,211,487,578,573,7.7,3.62,91.4,359,382
130,23.9,175,1700,457,466,8.66,8.74,73,255,1155
100,17.3,178,1625,882,289,5.38,13.3,139,155,1075
176,27.9,365,400,890,325,3,2.53,157,183,294
253,55.2,131,1144,487,385,17.6,11.4,76.4,237,644
279,40.7,137,24.8,200,343,7.23,12.6,33.7,200,22.3
478,69.8,410,470,1275,2035,93.1,17.2,193,737,343
75.7,10.3,241,207,72.3,433,6.79,4.33,14.1,241,160
196,33.4,1298,710,3924,632,8.35,81.3,743,331,445
97.3,16.4,269,95.6,392,457,10.7,11.1,68.5,255,66.1
466,81.3,281,874,743,15.7,17.5,8.66,125,12.5,533
163,28.9,85.8,193,244,109,6.92,2.81,35.9,70.4,129
1046,163,2436,241,5989,418,11.7,5.88,1104,241,173
396,59.4,106,311,294,562,9.91,3.55,53.3,297,223
250,39.2,207,175,418,188,36.8,4.18,77.7,59.9,121
638,77.7,519,441,567,757,13.7,31.1,117,414,300
710,117,396,410,449,626,15,22.9,66.1,418,246
422,53.3,196,246,466,673,17.9,5.28,85.8,340,141
500,67.9,204,340,126,213,5.23,9.73,24.4,125,179
906,127,557,407,898,2890,39.2,31.6,124,1894,297
352,59.9,1134,257,947,375,14.2,6.44,189,259,193
29.4,5.19,205,626,407,346,10.7,86.6,68.5,213,414
858,125,292,106,594,573,3.75,73,86.6,316,91.4
594,119,84.3,133,319,1625,32.2,5.23,45.3,956,90.6
407,79.1,1134,1298,1911,441,10.3,82.8,334,255,791
385,50,77,1186,150,114,1,14.6,29.2,58.3,679
124,22.3,355,183,487,874,6.92,1,74.3,441,111
305,53.3,562,221,1124,1685,30.8,18.1,189,991,155
509,66.7,661,1144,514,239,1,6.44,94.7,155,717
337,60.4,248,1370,704,385,5.94,15,115,205,890
120,21.9,39.2,313,44.5,106,3.55,1.96,3.85,66.7,193
685,89,1827,389,5140,453,16.7,5.28,1134,289,244
567,74.3,246,231,1037,400,14.5,4.78,164,229,160
500,59.4,217,914,947,239,1,2.62,158,145,557
764,124,157,385,1298,538,7.1,25.5,250,279,221
63.2,8.51,132,396,202,322,16.8,67.9,37.9,183,259
170,22.9,874,557,2969,1176,25.9,11.9,547,655,368
179,27.4,1046,127,3023,313,12.5,3.59,533,189,102
225,35.9,157,3106,207,965,18.1,8.9,40.3,509,2054
311,40,147,594,496,567,39.2,3.82,75.7,313,407
914,157,302,1104,1046,710,21.3,27.4,179,396,737
205,37.9,1486,209,906,1009,8.82,6.85,181,487,165
153,26.2,183,461,300,382,7.17,16.7,50.9,191,311
557,82,297,2091,1420,1252,56.2,15.1,241,757,1334
294,41.8,39.2,340,205,225,13.6,13.3,38.9,115,188
105,15.7,813,1794,3368,1433,14.9,6.04,667,784,1208
111,14.2,157,2091,655,300,10.6,10.9,106,179,1358
710,105,215,149,188,644,12,13.6,31.9,362,109
167,34,131,426,305,233,8.13,9.82,51.4,143,271
313,52.3,281,173,418,604,10,2.44,72.3,316,115
362,56.7,250,264,1176,632,25,4.33,219,375,151
322,50.9,239,514,578,487,1.26,13.7,89,264,365
297,44.5,111,437,626,445,7.7,2.41,95.6,250,262
519,82,47,365,158,219,3.43,10.6,30.5,124,215
445,71.7,1334,176,2393,828,12.3,20.7,445,449,172
205,34.3,264,385,300,1554,15.1,5.73,62.6,820,241
150,20.7,750,385,445,457,8.98,4.87,79.9,246,217
264,52.3,906,1778,777,2110,44.9,9.47,129,1241,1208
211,42.6,407,346,1114,349,3.52,12.9,176,189,227
519,93.9,1700,118,533,62.6,57.8,18.9,106,13.8,68.5
673,115,138,325,334,352,2.19,8.43,53.3,188,189
562,76.4,1219,500,4179,1134,9.73,15.4,890,644,331
573,77,1540,262,3786,1486,12,6.98,764,764,157
111,19.8,186,906,267,219,1.88,3.96,48.3,125,542
375,56.7,1981,1094,5425,667,14.5,12.2,1124,403,750
750,112,237,704,519,235,6.92,13.2,79.9,138,491
799,127,66.1,1625,457,704,13.9,5.57,71,396,1065
157,40.3,151,784,122,313,13.3,12.5,24.4,170,487
599,101,352,294,343,215,1.72,32.2,66.1,119,209
267,46.6,221,1009,279,1370,20,1.84,48.3,750,538
198,38.2,284,346,165,219,7.43,7.3,35.5,138,262
514,63.2,599,302,82.8,1322,41.8,9.22,24.6,750,246
108,17.9,491,281,1762,422,8.51,7.84,328,241,207
557,79.1,19.8,470,325,461,11.2,9.82,66.1,281,284
200,37.9,828,294,478,2595,57.3,85.8,81.3,1611,257
890,122,183,184,466,117,12.6,41.4,76.4,78.4,124
474,69.8,146,1298,352,667,18.9,4,65.5,385,843
17.8,1.5,101,956,621,257,13.7,69.8,82,146,610
1018,161,209,1794,337,757,30.8,15.4,51.4,437,1124
175,29.7,168,931,349,157,13.3,13.9,64.4,64.9,621
83.5,11.8,151,500,150,101,11.1,132,33.4,68.5,313
113,35.2,176,1094,843,982,16.3,19.5,124,542,710
737,124,130,1358,382,322,250,52.8,65.5,146,813
777,122,359,1928,1310,2308,28.4,5.42,225,1486,1433
340,57.3,1298,143,2072,483,2.09,17.8,362,267,82.8
698,101,89,400,426,385,12,6.1,62.6,204,311
552,93.1,110,474,730,519,1.95,16.4,115,271,340
414,72.3,764,723,1124,466,13,12,217,284,441
649,79.1,1346,610,2642,57.8,47.8,15.8,487,34.9,437
233,52.8,188,294,343,667,27.6,18.6,57.8,259,175
340,48.7,117,139,349,2227,47,13.2,54.7,1582,108
346,70.4,113,743,552,271,1.93,50.5,83.5,151,466
375,62.6,179,491,441,632,29.4,11.9,63.2,328,297
422,59.9,195,922,710,382,6.32,7.99,126,215,644
331,59.9,207,588,349,523,9.73,9.06,57.8,313,368
939,149,588,161,257,519,7.1,18.4,43.7,286,104
362,56.2,68.5,1860,615,1860,55.7,25.5,112,1134,1370
213,41,2148,389,4179,219,2.71,19.6,791,131,262
213,39.2,198,328,496,478,7.7,8.28,85.1,255,221
355,57.3,784,365,1027,799,13.3,18.1,172,437,250
359,54.7,239,276,632,322,10.6,11.2,96.5,155,189
514,99.1,445,422,547,308,26.4,6.92,99.1,97.3,279
496,62.6,583,437,562,294,5.09,9.39,88.2,146,311
319,44.9,281,67.9,552,1197,36.2,17,82,661,48.7
198,31.3,154,346,362,743,21.5,75.7,57.8,449,269
362,54.7,294,264,414,621,9.56,10.5,69.2,343,209
487,78.4,179,359,466,661,7.57,3.65,85.8,368,221
410,62.1,279,1827,483,426,20.2,12.2,77,239,1298
340,67.3,198,1219,403,2017,20.2,22.7,70.4,1263,764
392,50.5,67.3,125,130,523,5.94,34.3,25.5,302,89.8
248,31.6,80.6,403,316,500,15,1.55,58.8,267,257
396,54.7,362,389,573,165,12.6,10.5,104,94.7,259
655,108,632,147,2642,172,20,18.1,487,93.1,157
1263,204,723,673,195,2350,31.6,125,34.3,1459,429
698,119,227,284,389,209,6.15,8.66,75,109,231
316,67.3,255,346,939,583,7.7,9.91,176,319,250
274,54.7,108,150,286,418,4.87,16.3,56.7,204,88.2
20.9,4.33,1554,673,5186,610,11.2,3.65,1018,297,396
154,25.5,92.2,770,349,375,5.38,10.3,59.9,231,441
274,55.2,150,313,279,368,12.6,17.2,50.9,193,167
791,93.1,139,193,453,225,4.57,36.5,69.8,115,98.2
466,75,233,519,615,359,4.7,12.6,102,205,311
538,104,1407,1911,5328,54.7,57.8,19.3,1094,22.1,1370
211,36.8,1124,119,1197,567,23.3,8.35,221,316,84.3
557,77.7,557,770,874,267,9.73,12.4,161,133,483
44.9,1.79,644,95.6,956,466,12.6,63.2,150,289,65.5
429,59.4,207,1322,820,181,4.91,5.28,126,91.4,835
491,65.5,154,573,457,2943,68.5,2.89,70.4,1827,334
379,60.4,119,1230,112,638,22.1,15.3,19.3,368,813
491,75.7,141,375,478,632,4.26,14.7,89,355,233
133,18.4,302,289,704,667,16.4,17.5,108,340,233
820,139,131,205,372,286,10.6,14.5,62.6,168,125
153,21.9,195,956,349,2148,170,9.14,69.2,1334,698
25.3,5.38,914,588,2525,433,4.74,70.4,466,229,359
217,33.4,229,723,337,274,11.5,6.67,64.4,150,441
35.2,3.08,638,136,2864,757,5.57,103,528,403,97.3
241,37.2,250,2350,685,195,5.99,4.87,129,118,1715
279,62.1,113,297,514,547,6.92,15.4,77.7,274,196
610,110,163,396,359,305,6.04,9.39,59.9,181,241
271,50,1670,578,4914,355,14.3,8.66,956,188,389
17,7.43,255,461,461,1370,56.2,1.19,66.1,799,257
396,73,209,3278,599,965,17,13.9,85.8,483,2129
365,62.1,75.7,235,279,195,5.83,7.7,45.3,115,173
264,44.9,1037,1165,1037,1055,33.7,8.66,186,710,866
1144,158,151,334,764,337,7.37,40.7,135,189,225
289,50,1446,414,2788,414,10.4,9.06,470,217,271
375,61,445,638,737,2788,77,7.04,123,1611,418
750,115,255,496,890,253,14.7,17.2,138,151,334
227,38.9,835,573,3460,615,8.13,4.41,679,346,365
478,77,500,337,90.6,319,10.6,17.5,46.6,179,195
67.3,8.06,202,267,281,255,6.67,1.06,50.9,132,150
519,67.3,189,626,294,1911,33.4,30,50.9,1298,389
294,50.5,604,547,1263,414,5.19,7.84,225,281,375
24.1,9.39,322,328,38.2,453,8.06,1.72,5.47,239,221
562,92.2,237,1860,259,284,3.96,22.7,42.9,158,1186
311,45.7,244,1877,267,1981,83.5,6.73,50,1075,1382
