Akt,Erk,Jnk,Mek,P38,PIP2,PIP3,PKA,PKC,Plcg,Raf
37.9,30.2,41.8,8.98,53.8,649,107,505,28.9,93.9,25.5
77.7,51.4,46.6,20.4,42.2,176,17,491,26.9,10.6,66.1
14.6,13.3,77,6.32,50.5,16.7,6.26,474,7.57,24.6,6.92
158,87.4,50,61.5,19.5,26.7,5.73,2788,17,21.7,88.2
13,7.77,55.2,21.9,32.5,5.78,11.2,552,22.7,1.18,14.7
50.9,33.4,44.9,21.7,42.9,18.9,7.1,533,19.6,19.8,9.91
132,96.5,30.5,30.8,8.74,68.5,1.96,422,9.56,15.1,52.3
27.9,2.57,52.8,31.9,35.9,1.01,9.06,478,10.1,1,46.6
60.4,38.9,38.5,56.2,20.7,200,18.6,784,18.9,12.4,98.2
225,150,25.3,9.39,33.7,11.9,1.91,2308,18.1,25.7,16.3
38.5,18.3,67.3,10.1,43.3,66.7,3.4,1055,9.47,7.5,14.7
29.2,11.8,56.7,13.5,26.7,57.3,21.3,594,15.3,33.1,9.91
22.3,25.5,106,10.4,74.3,17.3,14.7,253,34.9,16.5,22.3
38.5,25.3,53.8,10.5,44.1,302,63.8,392,19.3,46.6,14.2
181,106,44.9,32.8,24.6,35.2,11.9,1747,6.26,28.9,28.4
16.3,5.73,57.3,27.4,32.5,29.7,10.7,457,13.1,15.8,13.1
34,24.6,75,7.77,26.9,49.1,4.18,457,7.3,24.1,53.8
62.6,44.1,150,15.1,67.3,23.9,4.61,632,37.2,16.3,21.3
38.2,27.1,37.9,6.21,17.9,34.9,1.53,474,13,22.9,6.67
3.25,1,237,11.3,157,29.2,10.6,305,73,11.1,26.4
196,132,58.8,14.2,21.1,47,20.7,1310,11.1,22.3,21.3
43.3,30.8,34,30.8,16.7,18.3,13,352,11,24.4,22.5
23.7,7.91,121,13.9,42.2,21.7,1,615,18.4,14.1,31.6
33.4,10.3,33.7,4.7,6.55,75.7,7.91,799,2.46,14.3,12.4
12.3,9.14,35.9,14.3,24.8,229,19.3,528,15.5,6.32,61
52.8,36.5,39.2,8.82,30,58.8,18.1,375,17.2,15.3,16
33.4,19.5,52.8,105,15.7,126,10.1,496,12,20.5,77.7
36.5,15,71.7,49.1,31.3,20.7,6.85,806,8.74,27.1,62.6
30.5,14.1,50.5,17.3,33.1,1.89,2.71,610,15.3,4.37,21.1
29.7,16.5,33.4,14.1,33.4,37.2,12.1,514,13.5,16,17.2
58.8,40.3,57.3,26.2,28.6,16,3.16,588,10.4,23.3,43.3
21.7,3.55,48.3,10.1,25.3,17.3,1.37,509,8.66,25,6.32
48.3,32.8,52.3,17,34,259,20.4,528,21.9,9.47,13.8
29.4,10.3,30,7.64,20.5,389,59.9,649,10,48.7,25.7
22.5,16.5,41.4,10.1,30,17.9,8.13,547,13.1,24.4,14.9
20.9,11.1,19.6,5.94,16.5,505,75.7,777,10.5,57.8,22.3
55.2,14.3,38.5,10.1,30,47.4,14.7,3023,13.1,32.8,14.1
22.5,17.9,40,20.4,46.1,215,27.4,743,14.5,14.1,37.5
48.7,45.3,60.4,8.66,43.3,33.1,16.7,453,16.5,22.7,17.3
45.3,30.2,48.3,16.3,35.2,279,27.1,449,10.6,52.8,17.9
23.3,10.4,37.9,27.1,16.4,27.4,9.31,644,16.1,8.82,22.9
101,54.2,6.79,13.3,59.4,10.7,56.2,1346,5.33,47.4,21.1
42.6,31.6,229,18.6,123,21.9,3.05,349,62.6,19.6,13.2
28.6,18.3,44.5,29.4,37.5,573,62.1,644,13.6,57.8,19.6
86.6,8.9,107,11.3,63.2,15.1,6.26,3429,32.8,21.7,10.6
24.1,8.51,31.9,15.8,31.1,211,27.6,1540,16.5,38.2,12.5
27.6,16.5,61,11,22.1,24.8,2.02,679,10.4,26.2,13.9
22.3,10.7,36.2,5.28,25,36.2,11.4,449,10.4,23.7,22.1
51.4,23.3,17.5,5.33,15.3,16.7,7.1,1114,11.5,25.5,13.9
46.6,28.4,122,20,42.6,16.8,18.1,359,16.1,6.98,22.1
53.8,38.9,33.7,51.4,37.2,349,39.2,528,16.7,29.4,59.4
35.9,19.5,9.65,8.35,77.7,24.1,3.96,858,3.25,19.6,18.4
54.7,44.9,31.3,34.3,8.35,67.3,17.3,362,4.91,16.1,34.3
43.3,23.5,61.5,15.5,33.7,16.4,11.4,396,13.5,7.43,13.9
147,93.1,25.5,14.3,42.9,131,26.4,1794,12.1,17.5,22.5
42.6,28.4,50,31.9,40.3,29.4,2.69,461,22.1,24.6,28.4
47,27.6,27.6,2.67,22.3,170,18.6,457,12.2,24.4,37.5
100,61,48.7,16.7,34.9,18.8,13.9,1037,11.4,17.3,21.7
79.9,48.3,164,11.9,109,22.9,11.2,514,53.8,21.5,14.9
20.2,4.87,41.8,8.2,23.1,21.1,5.88,890,15.3,15.8,19.3
115,67.3,37.5,31.6,54.2,19.8,6.15,1715,29.2,6.79,26.7
42.6,25.7,46.1,13.5,48.3,337,34.6,368,26.4,15,17
35.2,23.7,47,55.7,20.7,170,28.1,519,11.8,13.7,28.6
57.8,33.4,68.5,9.47,26.9,13.6,15.4,437,16.7,17.3,12.3
28.4,12.6,52.3,23.7,18.3,141,15,567,13.8,11.8,13.1
29.4,15.5,36.5,22.7,38.5,127,16.1,491,12.9,20.5,31.6
133,85.1,53.8,20,25,20.7,7.43,2129,9.22,21.1,32.2
50,31.9,44.5,14.2,28.6,13.8,6.04,557,5.47,21.7,17.2
62.1,42.6,51.4,6.21,22.7,13.7,12.9,542,14.3,20.7,8.98
42.9,18.9,48.3,15.3,59.4,22.9,9.56,496,9.73,17.5,13.7
17.5,11.8,40.7,38.2,31.6,269,44.9,496,13.9,50.5,64.9
8.82,3.85,64.9,13.1,27.1,44.9,5.38,305,17,17.9,20
21.5,3.28,29.7,20.9,17.8,2.94,29.4,514,9.82,11.1,11.9
43.3,33.7,1.01,19.1,11.8,12.6,2.59,557,10.1,18.6,2.29
42.9,21.7,28.1,34,23.5,9.22,8.58,866,8.98,3.55,61.5
7.99,5.94,45.3,20.9,17.9,25.7,10.2,655,13.7,15.4,25.3
35.5,21.9,37.2,14.9,130,24.4,12.7,355,96.5,15.5,27.1
20.7,11.3,35.9,9.91,24.4,279,58.3,542,12,21.7,12.2
12.1,5.23,45.7,35.2,21.7,37.5,10,813,10,25.7,49.1
44.1,22.1,56.2,4.33,32.8,96.5,14.3,890,8.74,11.1,11.4
82,57.8,111,9.06,80.6,20.4,4.61,922,52.3,23.5,20.7
90.6,43.7,157,16.8,76.4,38.2,16.3,2207,41.8,30,13.9
142,87.4,58.8,42.9,36.5,14.1,45.7,2503,20.2,13,90.6
52.3,25.5,41.4,41,36.2,5.88,13.1,305,14.9,5.19,34.3
267,155,56.2,12,31.9,16,3.89,3555,17,10.7,17.6
88.2,64.4,41.4,20,24.6,322,37.2,1018,15.8,3.22,18.8
38.2,29.4,57.8,14.5,41.4,175,18.4,300,17.5,16.5,16
31.1,4.74,34.3,35.5,29.7,126,19.6,698,10.9,11,12.4
77,19.1,143,14.5,72.3,276,24.8,1640,42.9,20.7,23.3
16.5,3.72,27.1,19.5,18.6,302,55.7,615,12.1,42.9,7.77
125,85.1,46.6,16.1,49.6,31.6,13,1241,24.6,30.2,18.1
45.3,24.1,63.2,5.67,28.9,26.4,7.5,505,18.1,25.9,61
22.1,16,349,16.4,151,29.4,4,509,67.9,21.7,26.7
26.7,19.1,331,16.5,145,21.1,13.8,655,67.3,19.3,9.22
93.9,62.6,51.4,16.3,29.7,33.1,7.7,1811,11.8,32.8,39.6
49.1,32.2,57.8,74.3,38.9,54.7,13.8,858,13.1,32.5,157
37.9,21.7,30.8,12.3,22.9,322,56.7,538,21.1,34.9,22.5
117,80.6,44.9,12.1,10.5,17.5,8.06,379,4.29,27.4,14.5
27.4,14.3,18.9,213,16,111,20.9,505,12,18.9,126
105,85.1,63.8,11,33.7,75.7,3.02,372,19.8,41.4,23.7
30,16,10.6,7.43,6.38,89,10.1,474,2.31,21.5,26.4
121,78.4,53.3,48.7,44.9,11.4,1.93,1197,24.6,17.8,39.2
44.5,28.1,59.4,20.4,17.3,483,61,757,11.8,55.7,21.9
45.3,27.4,107,7.43,113,279,42.6,1433,65.5,80.6,22.9
29.7,15.5,13.3,13.9,35.9,17,1.5,939,3.82,23.1,15.3
17.8,3.19,36.5,14.7,32.8,29.2,10.3,289,12.7,17.6,30.2
58.8,39.6,11.1,17,15.5,89,14.9,441,8.06,24.8,23.7
27.4,9.22,77,16.5,27.1,158,27.9,626,18.9,19.3,17.5
28.9,17.8,64.4,21.3,25.9,109,14.7,509,10.8,16.1,18.1
38.2,17.9,38.9,17.9,16.8,11.1,2.13,528,9.82,3.08,24.4
68.5,53.3,8.35,16.1,6.98,198,43.7,644,1.58,38.9,28.6
198,139,2.94,7.99,10.9,12.7,21.5,1310,4.78,6.79,14.2
39.6,27.4,40.7,32.8,75.7,461,63.8,547,42.6,77.7,51.9
55.7,32.8,125,17.6,61.5,557,61.5,843,36.8,35.5,5.38
75.7,52.3,34.3,9.82,22.9,23.9,7.84,457,12.4,27.9,12
33.7,2.35,6.38,77,49.6,334,64.9,368,1,81.3,90.6
24.8,7.77,112,13,71.7,100,15.4,813,25.5,16.7,12.7
43.7,12.5,1,14.3,21.1,126,14.7,820,11.5,12.5,20
83.5,57.3,58.8,8.28,35.9,24.1,7.37,1046,13.2,23.1,13
94.7,52.8,36.2,9.39,21.3,77,23.5,1075,9.56,41,12.4
24.8,20.5,50.5,27.4,23.3,147,27.4,457,17.2,19.5,7.91
26.7,8.13,32.5,29.4,37.2,16.5,2.07,583,20.7,27.1,60.4
14.6,13.8,204,19.3,97.3,262,60.4,784,66.1,31.9,10.9
94.7,49.1,46.1,18.3,31.1,15.1,8.74,2110,13.2,14.2,17.3
36.8,32.5,2.76,15.1,73,36.5,9.14,710,3.43,26.4,13.9
121,85.8,29.7,64.9,46.1,139,14.7,362,30.5,9.91,63.2
75,22.5,38.2,28.9,25.5,21.7,14.3,1794,15,12.2,33.4
22.7,3.16,38.9,12.7,16.8,17.2,7.77,777,9.39,16.4,12.2
165,91.4,38.9,11,30.2,54.7,17.8,1911,18.8,38.5,9.47
36.2,28.1,61,30.5,28.9,31.1,24.4,433,12.4,24.6,38.5
28.9,20.4,45.7,82,37.5,54.2,23.3,533,12.5,44.5,75.7
29.2,8.35,48.7,10.3,28.9,186,23.5,843,12.7,19.6,21.5
37.2,20,53.3,13.5,30,7.17,8.43,866,15.4,24.1,16.1
63.8,34.9,35.5,17.9,25.7,15,10.2,414,11.3,1,17
126,73.7,626,8.66,403,21.1,6.21,1778,167,13.9,25.7
55.2,33.7,51.9,9.56,52.3,426,48.3,496,28.6,21.3,7.84
178,79.1,47.8,21.5,38.9,19.6,5.19,2371,19.3,23.9,23.5
58.8,28.1,40.7,12.9,31.6,19.6,21.1,1176,18.3,23.3,16.4
189,135,34.6,9.31,15.8,14.9,6.04,274,13.8,15.1,13.3
127,85.1,20.2,64.9,10.7,19.6,16.3,1928,1.46,19.3,64.9
10.6,2.09,58.8,25.5,68.5,25.3,14.2,217,42.9,23.5,8.35
191,119,26.7,17.5,28.1,22.3,2.64,2690,12.6,19.8,18.3
145,83.5,7.37,32.8,15,24.4,1.06,1762,9.31,24.1,6.04
157,102,52.8,9.31,16.5,178,27.1,1700,10,35.5,16.3
61.5,36.8,47.4,33.4,17.3,18.1,8.2,1104,12.1,21.7,45.3
66.7,42.9,59.4,19.6,56.7,92.2,14.2,1009,37.9,14.9,9.39
368,267,38.2,14.6,25.3,359,44.9,3106,15,40,8.28
32.8,15.5,48.3,14.2,24.8,28.1,5.73,483,14.2,22.7,12.9
39.6,22.1,34,3.11,29.7,211,41,491,11.9,44.9,2.74
24.1,12.6,36.5,16.8,40.7,108,16.7,542,17.8,20.5,21.7
32.2,17.5,46.6,16,32.5,12,8.9,583,10.6,25.3,18.4
83.5,64.9,42.6,15,25.7,178,11.9,1009,21.5,15.5,19.5
23.5,12.6,75.7,30.5,16.5,21.9,6.73,583,4.37,22.7,38.9
39.6,18.9,30,17.8,24.8,21.1,4.7,365,11.8,20.5,16
173,105,51.4,55.7,9.47,567,62.1,2371,15.3,98.2,81.3
56.2,37.5,50,15.1,22.7,26.4,3.49,757,13.7,23.7,18.4
68.5,52.3,44.5,18.9,29.2,13.8,3.59,457,12.5,14.6,23.7
44.5,28.9,29.4,11.7,27.4,22.5,3.31,500,14.7,20.9,3.19
25.5,12.4,30.2,15.8,36.2,57.8,23.3,547,15.1,19.6,19.3
33.7,22.5,24.8,61.5,21.9,18.1,5,1134,10.9,18.1,85.1
31.3,10,30.2,13.9,25,114,12.7,828,8.51,46.6,9.06
25.5,15.7,35.2,109,20.2,7.04,8.82,737,10.6,3.59,155
122,94.7,130,10.2,48.7,23.1,2.02,453,16.3,15.8,8.58
33.1,18.8,41.4,56.2,32.8,32.8,10.6,523,11.8,18.6,75.7
34.3,16,29.4,37.2,18.8,137,32.8,685,12.1,69.8,27.6
69.8,38.9,34.6,35.2,16.8,50,14.6,470,9.65,15.7,24.6
69.8,44.5,146,25.9,47.8,25,5.23,1459,28.6,29.2,27.9
53.8,37.9,115,13,127,16.1,10.9,433,54.7,23.3,16.1
17.3,6.85,133,31.9,37.2,211,21.1,649,18.6,9.82,37.2
101,58.3,21.1,13.1,14.9,46.1,21.1,1446,9.47,20.2,9.39
42.2,28.1,51.9,22.9,22.9,4.87,5.23,547,8.51,1,32.2
21.3,14.9,14.9,9.31,58.3,313,22.7,538,25.9,10.3,10.8
27.9,17.9,19.5,14.9,26.4,11.8,3.43,583,9.73,13.6,17.6
22.3,17.5,71.7,8.43,44.9,17.3,1.39,599,32.8,16,16.5
49.6,42.6,49.1,22.3,55.2,99.1,2.11,359,27.1,13,13.8
110,70.4,66.7,7.84,49.6,313,20.5,2035,25.9,33.4,16.3
38.9,6.26,33.4,10.1,24.6,22.5,4.45,1219,16.3,24.8,24.4
95.6,27.1,106,62.6,52.3,3.34,5.42,1382,29.2,1.76,90.6
161,108,46.1,63.2,22.5,14.1,14.1,2267,7.99,17.9,70.4
29.4,17.3,66.1,21.5,72.3,368,77.7,698,39.2,70.4,56.2
44.5,28.9,24.6,9.14,15.5,470,46.1,457,9.39,22.9,24.8
17.9,12.5,35.5,10.6,15.1,35.5,5.83,655,12.6,21.1,19.5
160,95.6,33.4,12.1,32.2,19.3,15.8,1395,10,16.5,20
52.8,28.9,52.3,18.9,34,160,40,441,14.1,52.8,22.7
37.5,25.7,28.6,16.7,22.5,14.7,21.3,487,6.38,10.8,14.7
36.2,14.7,75,17.8,29.7,153,19.5,1009,9.73,26.2,23.5
27.9,17,39.6,7.5,34.6,18.3,15.8,610,12.4,4.33,20.9
93.1,55.7,42.2,10.6,61.5,20.9,16.8,1625,31.1,12.3,19.1
34.9,20.5,24.4,96.5,21.1,453,85.8,422,6.98,61,119
30.8,17.6,44.1,13.6,13.8,37.2,6.55,685,3.72,13.7,21.5
118,69.2,19.8,11.8,79.9,170,20.2,2110,54.7,22.9,21.3
65.5,13.2,51.4,12.9,32.5,13.7,8.13,1433,13.6,13.9,12.3
119,63.8,235,18.8,85.1,359,45.7,2187,39.6,31.9,18.6
17.9,2.39,53.8,47,47.8,44.5,7.77,279,19.1,29.4,54.7
33.1,12,138,13.3,74.3,41,25.9,626,31.9,35.2,23.5
52.8,28.6,43.3,15.5,22.1,264,68.5,457,9.56,63.8,72.3
38.2,5.19,6.38,17.5,49.6,28.1,7.5,906,23.7,17.5,19.8
38.2,15.3,30.5,13.2,33.7,137,19.5,791,20,17.2,11.8
44.9,18.3,55.2,35.2,16.3,223,30.5,474,16,20,38.5
22.7,11.5,40,16.1,30.5,410,95.6,368,15.1,136,12.4
28.4,10.7,80.6,23.1,85.1,36.2,2.29,433,39.6,12,15.7
86.6,68.5,81.3,23.5,37.5,23.1,8.9,858,15.7,22.5,37.5
31.6,7.43,231,19.3,160,68.5,21.1,777,83.5,52.3,15.7
126,77,26.9,13.5,26.9,130,31.9,2247,7.99,49.1,25.3
379,269,29.4,9.39,7.1,193,34.3,1685,2.76,40.3,12.9
45.3,28.6,58.3,11.7,23.3,20.4,16.8,1009,2.86,3.52,17.8
26.9,12.3,186,4.03,120,17.3,7.17,599,50.5,18.6,29.2
11.4,10.4,13.9,28.1,14.6,25.7,17.3,737,2.89,23.3,23.1
131,106,52.8,16.4,18.9,297,71.7,407,5.88,108,33.1
50.5,23.1,31.9,67.3,18.3,18.9,1.49,429,7.43,19.5,84.3
42.9,32.2,43.3,17.3,21.1,461,55.7,410,8.9,45.7,23.3
47.8,29.4,6.85,11,57.3,19.1,11,343,4.18,23.1,14.9
35.2,19.3,31.1,17.9,23.1,26.9,13.5,965,7.3,17.8,14.9
56.7,17.6,7.84,22.3,334,28.4,13.2,2436,262,24.6,53.8
78.4,54.2,107,9.22,68.5,23.5,4.61,649,32.8,20.7,20.4
17.6,10.2,25.9,10.4,23.5,5.94,4.45,644,6.79,1.38,7.23
77.7,47.4,28.6,48.7,27.6,27.9,14.9,414,11.9,20.9,84.3
33.4,13.8,37.9,23.1,16.8,20.9,6.15,939,11.4,28.4,40.3
133,79.9,1.68,78.4,10.9,28.9,7.43,692,6.21,20.7,113
44.9,25,77.7,15.5,37.9,16.7,3.37,604,4.61,24.6,21.7
59.9,41.4,57.3,13,25.5,11.7,2.94,1114,8.98,16.7,18.4
17.8,10.6,34.3,10,23.3,26.4,8.66,127,6.55,29.4,48.7
16.4,4.07,37.5,14.7,28.6,29.7,6.26,1046,23.5,21.7,6.44
61,38.2,191,15.4,87.4,29.4,9.39,1459,36.8,20.7,20.4
91.4,39.2,42.6,8.13,24.6,47,12.5,1472,9.22,36.8,12
34.9,17.6,35.5,20.9,32.5,16.7,18.3,784,9.39,4.1,29.7
63.8,38.2,68.5,24.4,20,26.2,1.25,1286,19.1,20.4,19.3
21.1,2.97,38.2,38.2,26.9,34,8.98,519,10,31.3,21.1
51.4,30.5,38.5,26.4,31.6,91.4,27.1,385,4.61,31.3,41.8
67.3,33.4,100,10.5,79.1,15.4,12.7,429,37.9,22.3,20.5
38.9,18.1,26.7,26.7,15,61,12.3,947,4.26,20.2,37.2
172,90.6,53.3,33.1,23.7,15.1,6.04,2187,13.7,5.83,42.2
34.3,19.1,35.9,42.9,15,31.9,10.7,655,12,22.9,42.6
11.2,6.98,14.1,5.67,16,48.3,24.8,445,5.47,25.9,16.8
22.9,4.91,93.1,10.4,46.6,20.4,7.43,457,31.1,23.9,15.8
61.5,48.7,41,6.04,51.9,36.2,11.1,750,25.5,18.1,15.3
21.9,3.02,42.2,14.1,23.5,186,52.3,328,5.99,9.82,28.1
27.6,17.2,37.2,30.2,19.3,26.7,2.02,372,20.2,17.2,33.1
35.9,26.7,79.1,30,77,36.5,5.42,437,31.9,41.8,40
25.3,11.3,30.2,21.9,28.1,56.7,13.2,621,16.1,18.9,22.9
3.49,3.37,36.2,11.2,33.7,36.2,9.22,110,17.9,35.2,20
62.1,40,9.31,28.6,87.4,209,30.8,626,54.2,22.9,27.1
16.5,8.06,45.3,12.7,14.1,114,48.7,784,5.09,47.4,17
57.3,38.2,63.8,29.2,31.9,23.9,20.2,519,12,17.3,16
53.8,33.7,167,22.5,78.4,33.7,13.1,286,37.2,15.8,28.6
308,154,179,8.66,104,4.45,2.55,4451,41,3.25,15.4
71,46.6,67.3,14.3,17.2,15.8,6.26,578,11.5,18.9,17.6
29.7,8.66,33.7,15.7,42.6,31.1,5.67,1009,12.6,25.3,26.7
78.4,56.2,40.7,13.5,34.6,1,6.04,1055,12.9,1.61,32.8
40.3,30.8,26.9,71,32.8,34,14.3,457,11.9,25,125
80.6,58.3,38.9,19.1,22.5,248,27.6,255,16,20.5,19.3
24.4,10.3,29.4,11.8,15.8,322,51.4,578,6.26,31.9,11.5
55.2,37.5,196,61,75.7,372,59.4,313,36.5,61,85.8
15.8,8.82,83.5,14.7,51.9,211,20.4,649,28.4,15.8,28.6
122,80.6,289,32.5,106,9.39,11.8,478,50.9,2.57,58.8
17.2,3.02,93.1,21.1,36.8,1.83,2.92,127,13,2.17,24.1
41,24.1,50.5,10.2,22.3,58.8,14.9,302,6.38,24.8,21.9
22.1,13.6,82.8,8.2,50.9,73,22.9,770,24.4,22.1,19.3
27.6,17.3,54.7,22.1,27.9,17.2,7.7,638,11.1,16.3,32.8
127,82.8,33.7,16,138,26.7,12.5,1700,103,18.9,27.6
82,8.06,250,16.5,163,13.9,10,552,82.8,19.1,17.6
47.8,23.1,40.7,17.5,27.9,46.6,6.61,519,8.28,10.1,13
33.7,22.7,17.5,52.8,17,18.9,4.87,649,5,20.9,34.9
195,82,19.5,13.6,21.7,19.1,1,2738,6.67,16.3,24.1
61.5,44.5,21.5,32.5,14.3,32.2,11.8,346,8.9,17.2,24.4
41,30.2,160,59.4,119,379,21.1,723,44.1,13.3,71.7
45.7,27.4,24.6,6.79,36.2,461,79.9,311,20,80.6,12.9
62.6,36.8,26.2,18.1,24.8,21.9,9.06,445,9.39,23.5,14.2
31.9,9.73,46.1,15.1,27.4,235,24.1,770,8.74,9.82,31.6
67.9,42.9,55.2,32.8,21.3,9.82,8.35,791,10.7,4.03,52.8
217,138,47.8,56.2,21.7,17.2,10.2,615,8.43,17.5,79.9
66.1,42.6,114,34.9,82,27.6,4.57,505,49.1,20.9,105
147,85.1,32.2,21.7,13,27.1,3.34,1625,7.17,26.4,129
51.4,34,87.4,38.2,52.3,149,37.2,445,26.4,13.6,64.9
38.9,26.7,36.8,13.3,11.2,21.5,8.98,334,7.37,10.8,24.6
30.5,12.9,33.4,35.2,35.9,26.4,2.84,791,19.3,14.7,48.3
50,33.7,47.8,17.8,47,20.9,16.7,491,27.9,22.3,20.7
41,18.4,66.1,22.5,36.8,107,8.28,750,8.06,22.3,32.2
85.8,37.9,32.5,27.9,23.9,13.5,10.7,2091,6.26,18.1,48.3
48.3,27.4,44.9,16.7,25.5,441,94.7,851,9.91,29.2,15.8
24.4,13.9,30.8,22.3,13.2,95.6,50,1094,5.67,32.2,25.9
36.8,25.3,36.8,15.5,28.1,552,106,372,13,79.9,31.3
79.1,43.3,25,17.9,16.7,25.5,12.5,557,9.91,14.3,17.6
34.9,14.9,57.8,10.4,30,19.6,9.65,1027,10,18.6,25.7
257,160,84.3,103,64.9,33.7,16.7,1794,27.4,19.8,113
42.9,22.5,40,15.8,17.3,14.5,2.35,806,11.5,15.7,9.56
30.2,6.73,41.4,23.5,23.9,111,31.1,743,4.87,33.1,48.3
43.3,25,50.9,14.2,25.7,176,15.7,316,13.1,10.6,22.5
40,18.8,32.5,3.37,31.6,30.2,8.9,784,19.5,20.5,22.7
76.4,52.3,46.6,46.1,29.2,41.4,7.37,552,1.41,27.4,76.4
46.1,33.1,36.2,9.73,23.9,23.3,9.06,487,11.1,20.5,20.5
96.5,59.4,31.6,39.2,32.5,18.8,3.79,667,12.2,23.3,12.6
47,38.2,24.1,23.1,15.4,17.9,2.86,264,7.91,17,43.7
23.9,14.7,39.6,15.4,15.7,61,10.8,389,7.99,21.1,18.1
279,179,44.5,10.6,17.6,12.5,6.92,2187,9.22,18.8,21.7
23.7,16.7,48.7,21.9,24.4,25,9.91,474,14.1,20.9,126
32.2,25.9,104,25.5,83.5,289,22.1,441,51.9,16.4,23.7
250,123,44.9,5,21.7,53.3,8.35,3491,8.58,35.2,21.1
142,93.9,38.5,10.5,35.9,17.2,4.74,956,10.4,18.9,22.5
179,124,38.2,11.5,36.2,54.2,23.1,2288,18.9,37.5,39.2
27.6,17.5,34,9.39,22.5,17.3,2,246,12.5,17.6,13.7
38.9,17.6,328,18.1,139,382,76.4,882,73,91.4,32.2
28.1,16.3,35.5,36.2,12.1,23.1,9.56,710,8.82,18.4,53.3
46.6,27.6,61.5,7.17,26.4,491,81.3,1582,8.35,80.6,19.5
51.4,30.2,37.9,20.7,28.9,20.7,10.6,328,11.4,3.92,16.8
178,137,65.5,13,30.2,34.3,2.07,337,13.7,15.1,2.92
93.1,65.5,51.9,13,26.9,14.6,9.82,418,14.3,11.2,27.6
231,123,69.2,5.05,48.3,117,7.99,1526,23.9,17.3,24.4
30.5,17.3,34.6,17.9,16.3,20,5.47,389,7.3,21.3,27.6
235,143,34,39.2,6.21,11.4,9.06,1526,6.61,17,163
66.7,48.7,29.2,8.06,67.3,38.5,25,352,57.8,24.1,17.5
198,67.3,34.6,18.1,16.5,204,16.3,1655,10,24.6,16.1
79.9,63.8,51.4,15.1,36.2,5.14,29.2,191,22.3,14.6,28.9
121,64.9,27.6,62.1,26.9,21.5,22.7,1197,8.28,15.7,22.5
12,4.37,25.3,58.8,24.8,308,67.9,264,10,70.4,25.3
32.8,11.3,12.2,13.2,14.6,24.1,11.5,523,6.85,27.1,4.29
21.1,12.6,143,11.7,109,161,13.1,588,51.4,17.8,17.9
110,76.4,3.89,25.9,106,10.4,1.96,461,1.76,4.22,42.2
57.8,37.9,42.6,21.5,39.6,382,77.7,483,14.3,66.1,25.3
48.7,28.1,39.2,31.9,39.6,30.8,8.82,649,20.4,14.7,9.65
119,56.2,41.8,13.7,26.7,176,27.9,1700,15,10.2,8.74
34.9,7.7,30.2,12,23.1,91.4,15.3,1700,14.2,25.3,17.2
91.4,55.2,32.5,21.9,17.5,26.4,8.43,882,9.56,14.9,22.9
105,69.8,31.6,8.98,31.1,18.3,1.46,1252,19.8,19.1,14.7
66.7,48.3,21.9,9.56,24.6,15,17.8,567,10.9,12.3,14.6
37.9,20.2,106,22.7,38.2,75,6.73,500,9.73,13.6,24.6
50.9,37.2,31.3,37.9,28.4,154,17.2,313,16.4,13.3,37.2
18.9,14.7,30.2,106,30.5,257,34.3,94.7,9.73,9.22,85.8
27.4,15.1,31.3,19.6,12.3,83.5,13.3,523,4.87,11.9,17.3
76.4,47.8,26.9,28.1,18.1,14.9,6.92,813,12.9,19.6,9.22
25.3,2.94,10.6,16.4,15.5,46.6,1.01,461,8.35,11.9,23.1
15.7,6.92,61.5,10.2,32.5,20.5,5,717,20,19.5,13.3
19.3,10.7,61.5,9.22,17.3,161,71,449,7.77,50.9,20.5
22.3,11.9,33.1,30.5,24.1,461,82,457,6.73,61,12.6
45.3,46.6,49.1,51.9,125,80.6,8.74,407,104,11.3,55.7
52.3,30.2,39.2,16.3,30.2,111,5.67,474,13.9,8.28,20.9
28.4,9.06,62.6,73,47,26.4,11.1,496,23.1,23.1,100
39.6,38.2,36.2,17.9,25.7,24.1,21.7,308,15,10.2,17.8
54.7,23.1,54.7,16.3,28.1,28.1,4.45,1420,17.9,9.82,29.2
52.8,34.9,32.2,15.4,17.5,21.5,10.3,661,7.77,22.1,19.5
104,69.2,10.6,17,135,505,65.5,1000,5.38,51.4,33.1
16.7,7.37,25.3,26.2,23.5,202,30.2,578,2.21,41.4,47.4
24.8,3.52,51.4,11.7,23.7,28.6,14.7,433,7.3,21.9,7.5
28.9,20.5,36.5,18.6,24.1,35.5,3.16,578,10.4,13.3,47
27.4,18.6,153,15.7,129,552,51.4,528,74.3,63.2,30.8
44.9,12.7,76.4,14.6,30,22.3,9.91,1065,14.2,14.7,10.6
53.8,40.7,57.3,58.8,28.1,368,34.3,906,14.1,29.7,33.1
41,28.9,25,16.1,20,5.62,11.8,300,8.13,5.38,16.3
39.2,20.5,157,73,48.7,107,22.5,661,19.8,13.9,123
72.3,44.1,102,17,40.7,33.1,12.2,1700,11.8,25.7,22.5
50,32.2,18.1,11.3,17.8,2.69,9.82,382,8.13,4.91,26.2
43.7,28.6,89,9.31,53.8,305,47.4,359,24.1,25.9,18.4
168,124,32.2,20.9,34,28.4,2.25,679,10.6,19.3,36.8
115,61.5,62.1,25.9,31.3,173,19.8,2247,19.8,26.2,19.1
