Akt,Erk,Jnk,Mek,P38,PIP2,PIP3,PKA,PKC,Plcg,Raf
35.2,14.9,28.4,40.7,13.9,150,12.5,914,3.85,16.5,58.3
56.7,37.9,35.2,43.3,32.8,21.9,2.71,1554,18.4,30.8,52.8
60.4,43.3,37.2,29.4,24.8,45.3,23.5,692,7.57,27.6,37.5
23.9,13.1,23.1,98.2,21.5,17.3,13.2,737,13.2,23.7,165
18.9,4.83,52.3,49.1,24.1,235,29.7,322,14.7,17.8,80.6
30.5,19.1,37.2,18.6,19.1,14.1,16,661,13.3,19.1,36.2
35.5,19.6,36.8,26.2,16.3,207,17.2,791,12.1,20,22.9
29.4,18.3,36.8,34.9,22.3,204,18.6,588,13.3,20.7,35.2
26.7,27.4,22.1,22.1,5.73,43.3,6.67,491,5.09,26.7,34.9
67.3,34.3,16.4,100,8.51,300,20.5,1794,8.66,27.4,178
28.9,17.3,59.9,30.2,63.8,11,6.1,632,23.7,19.3,50.5
23.9,15,26.9,51.9,17,135,16.7,764,7.57,17,64.9
53.8,35.2,5.14,37.2,31.1,16.1,9.73,552,14.5,20,54.7
28.1,16.7,20.4,21.7,22.9,95.6,4.33,947,6.55,21.5,30.5
23.7,13.6,21.9,32.8,21.7,23.9,21.1,843,9.56,32.8,51.4
7.37,2.15,38.2,40.3,42.2,62.6,19.5,21.3,14.6,20.2,69.2
32.8,20.7,95.6,22.7,104,23.1,4.78,433,42.2,28.1,36.8
24.1,12.1,17.5,37.2,23.7,35.2,3.08,673,2.29,12.6,47
82,56.7,24.4,29.2,10.3,29.7,19.6,1827,1.35,35.5,37.2
32.5,17.9,15.7,29.2,24.4,143,7.91,470,6.85,15,50.5
47.4,30,43.3,30.5,36.8,154,10.6,594,7.91,19.5,15.3
39.2,17,32.5,21.9,24.1,382,44.5,500,11.1,36.5,38.2
60.4,26.2,42.2,35.9,42.6,20.5,6.49,1640,20.4,18.1,64.4
12.3,3.28,18.9,95.6,21.5,40.7,11.1,737,8.2,15.5,172
89,50.9,14.9,28.1,7.23,20.5,11.2,890,6.15,17.8,35.5
41.4,15.8,20.9,21.5,20.2,223,31.6,610,6.15,51.4,40.3
172,111,22.5,19.3,20.5,16.7,7.77,2054,9.31,13.9,22.9
13,6.15,68.5,49.6,45.3,20.2,6.32,939,24.6,25.5,53.8
22.7,8.98,34.9,89,20,269,23.3,1000,11.1,33.7,147
127,63.2,52.3,64.9,25.5,198,38.2,2308,14.2,30.8,95.6
63.8,37.2,38.2,63.8,26.2,311,62.1,1685,13,55.7,75.7
453,172,28.4,52.3,28.9,138,12.1,4826,7.64,12.9,79.1
17.8,4.53,12.3,30.8,19.1,18.6,1.86,1065,5.78,23.1,42.9
35.9,18.4,21.1,93.9,26.7,16.4,1.68,649,8.9,16.5,157
69.2,38.2,120,153,80.6,87.4,6.04,2288,34.9,10.7,223
27.9,17.6,16.4,20.9,24.1,84.3,17.2,573,9.73,21.5,33.1
73.7,42.6,17.6,7.57,12,158,21.5,1009,5,16.3,57.8
17.5,12.2,73,286,22.3,302,47.8,679,9.82,46.6,233
31.3,14.2,42.2,45.3,26.4,83.5,6.98,931,7.23,10.4,52.3
44.1,30.8,94.7,27.6,54.2,22.3,3.59,594,17.9,25.9,43.7
40,28.9,17.6,19.3,30.5,16.4,1.53,890,6.32,21.3,36.2
78.4,45.7,29.7,42.2,19.5,16.5,4.91,3652,12.9,20.2,54.7
2.71,1,86.6,35.5,71,124,18.1,10.6,40.7,14.1,60.4
41,22.1,18.1,48.7,21.5,209,8.06,509,8.43,30.2,59.9
13.3,10.3,19.6,26.9,22.5,19.6,5.23,255,10.1,20.2,22.9
68.5,50,13.9,225,18.4,52.8,1.46,453,2.39,18.4,164
21.9,3.68,25.3,33.7,16.8,35.2,12,445,10.5,19.3,44.5
48.7,21.5,44.1,22.5,42.9,16.5,7.3,604,21.9,17.2,36.5
46.6,35.5,75,7.57,75.7,121,11.2,615,34,20.5,23.9
57.3,28.9,33.1,41.4,27.1,11.1,9.06,1762,5,25.7,49.6
82.8,50,87.4,74.3,100,51.4,14.7,2414,50.5,24.4,143
34,9.06,35.2,16.3,29.2,20,13.9,407,7.3,16.8,35.2
56.2,31.1,2.5,22.1,16.1,111,24.6,685,7.37,15.8,36.5
14.9,9.56,25.5,21.1,16.5,132,12.5,799,6.15,14.6,34.3
10.4,3.65,21.5,17.6,22.3,6.92,11.2,552,11,5.99,20
17.9,10.2,42.2,50,17,32.2,18.8,319,8.43,28.9,73
24.6,18.4,12.4,89,19.5,142,5.99,704,4.96,19.5,161
49.6,21.7,30.2,31.3,29.2,17.3,1.86,1433,14.1,18.8,31.3
25.9,14.7,3.08,28.4,46.1,20.5,19.1,626,1,16.1,27.1
59.4,26.9,28.6,137,16.1,17,8.28,956,7.7,19.1,205
93.9,57.3,18.9,38.5,17.3,31.3,1,1911,10.8,24.6,47.4
35.9,12.1,21.7,31.3,27.9,264,30.2,1263,13.9,44.9,52.8
13.9,12.1,25.7,87.4,31.9,26.4,1.96,533,12.5,22.1,164
23.7,11.2,36.2,29.4,15.7,626,41.4,784,9.31,33.1,55.7
29.2,12.7,53.3,44.1,41.4,346,71.7,578,16.7,63.8,40
57.3,31.9,34.3,71,13.7,28.1,10.4,1582,9.22,19.1,85.8
46.1,33.4,20.2,33.1,30.2,141,19.5,426,13.8,65.5,47.4
21.9,11.3,24.1,28.1,20.7,34,3.92,1155,9.31,13.9,37.5
39.6,25.7,52.8,15,29.7,154,7.04,325,14.7,9.82,26.7
31.1,15.4,20.7,29.4,9.56,24.1,1.33,547,7.64,27.4,37.9
170,94.7,30.8,22.5,20.7,328,21.5,2167,7.17,45.7,29.4
135,117,103,26.4,109,50.9,6.98,445,49.6,21.5,33.1
31.9,12.2,22.7,18.1,28.4,20.4,8.58,784,9.65,10,38.2
43.7,23.7,355,24.4,281,44.5,5.62,1018,109,15.7,36.8
67.9,34,32.2,31.9,36.5,105,16.8,1640,16,20,41
10.2,4.53,25.9,76.4,22.5,35.9,3.4,922,9.22,24.8,141
48.7,30.2,18.4,35.9,13.2,124,19.8,1104,2.97,14.7,42.9
64.4,40.7,3.92,30.2,6.21,14.3,7.17,449,1,1,66.7
40.7,14.6,24.1,12.4,20.9,22.5,6.1,514,8.35,24.8,28.1
8.51,7.37,13.5,22.3,15,337,67.9,334,6.79,53.3,21.3
147,60.4,67.9,22.5,41.8,19.1,19.8,2548,17.3,10.6,28.6
59.9,24.8,17.3,149,13.1,11.3,10.4,1640,1,9.39,225
25.9,8.43,39.6,161,47.8,16.1,11.7,799,23.3,26.9,143
45.7,30.5,131,27.6,64.9,56.7,5.47,1208,27.6,20,32.5
42.2,28.4,16,21.5,17.9,50.9,11.3,578,2,21.7,40.7
23.5,9.39,6.92,47.4,119,47.4,13,1094,1.06,29.2,53.3
27.9,13,59.9,46.1,99.1,355,62.1,466,32.8,58.3,85.8
18.1,9.22,54.7,37.5,29.4,198,71,533,19.3,53.3,51.9
41,23.3,264,72.3,131,119,5.19,632,47.4,10.5,67.3
12.7,5.09,13.3,30.5,15.3,3.28,1,710,8.13,2.62,30
112,63.2,35.2,18.3,27.9,97.3,7.1,1911,17.6,17.9,24.1
30.2,17.5,62.6,19.1,50,77,12.1,562,18.3,14.3,32.2
27.9,12.4,64.4,31.6,57.3,41,10.1,965,18.8,22.5,36.2
28.9,16.3,89.8,53.8,84.3,20.7,3.92,1298,50.9,24.8,72.3
50.5,21.5,23.5,25.7,30.5,81.3,2.97,1165,6.67,20.4,34.9
49.1,20,15,80.6,11.3,47,15.7,704,8.74,43.3,151
49.6,35.2,27.1,15.4,28.6,57.8,7.57,1762,9.31,16.8,34
23.3,17,27.1,82,26.4,1.19,21.9,523,14.1,12.3,104
55.2,34.6,27.1,35.9,34.3,131,11.4,1144,15.1,20,88.2
46.6,29.4,13.9,56.2,21.1,195,15.3,638,8.35,19.6,107
40.7,20,27.9,4.41,28.1,26.7,2.05,828,7.99,25.9,3.49
22.9,16.7,32.2,33.4,18.1,385,57.8,487,4.18,51.9,50.5
79.1,39.6,72.3,56.2,62.1,66.1,6.32,2503,25,4.78,79.1
41.8,24.6,31.1,27.4,33.7,418,59.4,799,13.9,65.5,51.4
8.9,3.92,19.3,33.4,12.7,28.6,6.1,158,3.28,25,48.3
49.1,29.2,7.23,50.5,200,150,10.7,874,8.58,18.9,77
42.9,13.7,121,27.6,77,16.1,1.31,610,36.8,20,41
36.8,22.1,23.1,25.3,10.6,80.6,8.43,583,7.57,16.7,50
15.1,4.53,14.3,35.5,59.4,437,49.1,806,47.4,62.6,57.3
20.7,17.8,32.5,16,29.7,289,22.7,505,13.3,12.1,34
24.6,10.7,7.37,23.5,22.7,23.5,3.31,851,11.9,25.3,31.9
29.7,19.1,73,28.1,65.5,28.9,20.9,557,18.6,18.1,39.6
44.5,28.4,55.2,63.8,52.3,337,51.4,828,17.9,78.4,88.2
19.1,13.5,34.3,42.9,23.3,22.5,12.6,441,6.1,23.3,65.5
30,16.1,44.1,71.7,21.5,183,23.9,400,13.6,16.8,108
38.5,13.9,26.7,26.2,23.3,292,25.5,730,5.73,14.1,27.9
98.2,63.8,30,69.8,24.4,211,10.3,1655,11.2,12.2,114
57.8,32.8,54.7,28.9,49.6,31.3,17,1298,19.1,32.2,48.7
38.9,24.4,7.3,18.1,17.9,22.1,1,594,9.56,14.6,41
115,55.2,36.2,19.6,25.3,13.1,1,1843,7.04,20.2,34.9
48.7,27.6,65.5,11.5,64.4,18.8,5.94,757,27.6,29.2,17.5
47.8,39.2,54.2,71.7,34.9,14.2,9.14,939,15,18.1,67.9
73,49.1,44.5,105,20.2,55.2,5.73,828,10.3,18.1,170
10.2,1,33.4,25.5,12,24.8,2.64,38.9,8.28,29.7,31.9
37.9,18.8,6.79,22.7,58.3,215,18.9,685,2.46,12.6,31.9
28.1,12,13.8,22.9,16.8,74.3,4.03,414,5.78,20.9,29.2
227,113,4.33,22.5,14.9,151,12.2,2642,8.98,16.8,37.5
58.8,17.9,28.6,61,25.5,64.9,11.1,500,15.5,13.6,81.3
84.3,55.2,105,55.2,93.9,127,11.9,1055,46.1,18.3,77.7
29.2,16.1,81.3,18.9,65.5,75,18.9,1165,29.4,21.1,27.6
28.1,10.2,64.4,37.9,42.9,8.98,7.7,461,22.9,10.2,75.7
7.04,7.5,160,30.8,82.8,37.9,5.99,414,35.9,26.2,47.8
71,41,28.6,108,19.1,274,29.7,1928,8.06,54.2,178
80.6,49.6,66.1,43.7,43.3,343,42.2,1124,18.4,26.2,73
25.7,9.82,4.33,21.3,64.4,13.5,9.31,649,1,4.29,34.3
50.9,30.5,15.4,11.9,15.4,445,66.1,437,9.73,63.8,49.1
21.5,12.3,45.3,36.8,33.4,274,20.2,491,10.9,21.7,50.9
110,77,26.4,20.9,14.9,68.5,24.4,372,9.73,20.7,36.5
55.2,34.3,20.5,16.8,22.3,24.1,1,567,9.56,32.5,73.7
24.6,9.65,13.6,28.6,18.3,37.9,13.5,359,5.23,18.6,42.6
50.9,33.7,43.3,55.2,27.4,196,10.6,655,10.6,18.3,91.4
48.3,27.9,46.1,94.7,36.2,73.7,10.2,1197,15.7,20.9,139
20.7,8.43,12.6,41,23.9,22.5,1.79,528,12,27.4,62.1
64.9,30.5,25.3,41,34,14.9,1.09,1843,13.3,22.3,63.8
31.1,17.3,68.5,82,47,27.4,10.1,882,16.5,12.5,89.8
42.9,26.4,32.8,23.9,25.7,64.9,10.9,461,6.55,13.8,26.9
59.9,28.6,7.84,69.2,8.51,45.7,10.8,1346,3.08,23.3,112
33.4,17.9,25.9,36.8,16.7,19.3,7.37,1000,11.8,26.9,69.2
29.7,21.1,42.6,18.3,36.2,433,67.3,449,11,44.1,28.9
34.3,17,52.8,13,30.2,145,16.3,649,11.8,7.99,28.1
50.5,30.8,18.6,13.1,26.9,239,26.2,956,16.8,82,23.3
6.67,1,11.3,97.3,20.9,105,12.9,1,8.58,22.5,181
43.3,22.5,27.9,87.4,25.3,161,21.9,2996,10.9,14.1,136
22.9,6.61,147,21.5,71,21.1,9.14,573,35.2,21.5,48.3
73.7,42.6,16,28.1,37.5,253,31.9,723,4.14,17.2,52.3
58.3,32.5,15.7,18.8,5.38,300,42.2,1946,1.91,54.2,31.3
36.8,22.9,14.5,18.4,34,22.7,6.61,496,16,23.5,44.1
42.6,20.7,61.5,42.2,39.2,204,13.8,509,13.3,14.5,44.1
106,60.4,205,16.5,137,146,28.1,1778,49.1,12.9,31.9
54.7,13,71.7,25.3,66.1,40.3,10.6,362,31.6,21.3,37.5
63.8,23.5,18.4,98.2,22.5,15.4,10.4,3652,11.8,20.5,115
29.7,19.3,8.74,27.4,110,274,34.6,213,2.5,32.2,27.9
29.7,16.4,10.4,19.5,41.4,205,17.8,528,21.7,22.5,34.3
3.72,7.04,36.2,77.7,20.9,112,21.7,764,12.4,16.5,118
28.6,10.7,20,13.3,25.9,41,10.8,866,10.9,34,33.4
64.4,36.2,43.3,36.2,30.5,141,29.4,3460,11.5,35.9,21.5
46.6,21.5,45.3,41.8,18.4,253,29.2,649,6.85,48.7,74.3
104,16.8,61.5,18.9,68.5,11.1,8.82,2227,18.8,22.1,37.2
12.4,3.43,13.7,31.6,28.4,433,56.7,898,5.73,40.7,28.6
35.2,12.9,21.5,25.7,21.7,14.1,5.38,362,13.1,20.9,41.8
23.1,6.73,17.2,196,25.7,43.7,8.35,1104,8.98,22.3,274
20.5,12.6,52.3,25.5,46.6,36.8,5.42,562,12.4,19.8,27.6
32.5,25.7,33.1,79.9,15.4,23.9,14.5,673,9.65,29.7,121
53.8,37.5,15.8,170,15.8,241,41.4,322,9.22,70.4,237
50.5,40.3,52.8,23.9,33.1,42.6,6.55,453,20.4,18.8,48.3
71.7,49.1,105,114,96.5,24.4,14.3,599,49.6,24.4,163
26.7,14.1,42.9,151,37.5,15.8,7.77,615,10.1,19.8,241
22.7,11.4,18.4,58.8,21.7,150,8.13,552,8.9,12.7,74.3
17.2,5.33,37.2,40.7,17.2,239,40.3,743,8.98,44.9,60.4
63.2,37.5,56.7,16.7,36.2,311,45.7,698,12.5,33.1,32.2
20.5,18.6,35.9,37.5,11.4,24.4,5.14,319,6.26,18.3,51.9
51.9,37.9,355,80.6,331,36.8,6.61,343,111,28.4,133
35.5,23.3,26.7,17.2,32.5,274,24.6,542,12.2,41.8,34.3
25.7,7.99,14.5,30,20.7,241,35.9,457,2.48,29.2,39.6
34,18.8,13.1,17.5,21.9,18.9,13.6,704,8.66,25.3,34.3
8.35,2.05,151,34.3,117,17.6,12.9,385,50.9,17.9,31.3
20.7,14.6,18.1,49.6,14.5,39.2,9.31,533,4.7,35.2,79.9
31.3,21.9,23.1,143,25,33.4,6.85,547,8.82,27.4,122
124,73,20.4,20.5,11.7,67.9,15.4,2393,8.13,19.8,37.9
28.9,28.9,24.8,64.4,29.7,138,15.4,655,12.5,19.1,118
45.7,26.4,16.1,14.5,15.3,60.4,37.9,777,10.8,15.8,38.9
36.8,9.31,223,41.8,125,27.4,5.67,429,52.8,26.4,92.2
13.7,7.7,37.5,14.6,24.4,12.2,9.06,255,16,31.1,33.1
16.5,11.8,17.3,27.6,19.5,130,18.8,500,7.23,14.9,35.5
161,101,28.1,30.8,22.1,29.4,9.22,1778,13.1,5.94,59.4
9.73,5.38,15.4,51.9,14.2,23.7,10.4,583,6.67,22.9,78.4
27.4,14.1,42.2,86.6,33.4,100,19.3,487,14.9,1,146
28.4,16.3,79.9,14.2,56.2,45.3,10,644,27.4,15.3,26.9
59.4,29.2,14.5,19.6,25,85.8,11.7,914,9.91,17.2,31.3
41.4,15,81.3,24.8,84.3,91.4,19.6,519,33.7,21.1,30.8
58.3,35.5,18.6,97.3,24.4,20.2,8.98,2350,7.43,24.1,99.1
60.4,34.6,39.6,22.5,27.6,62.6,6.04,1472,10.6,11,30.8
41,18.8,15.4,15,8.2,23.3,14.2,1241,4.22,19.5,27.9
61,48.7,73,31.3,60.4,286,54.7,382,22.3,67.9,36.8
67.9,35.9,42.9,83.5,47.8,305,49.6,3786,21.9,59.4,109
29.4,15.5,17.5,28.1,26.7,146,19.6,567,5.28,7.57,44.5
27.6,11.4,112,20.2,85.1,42.6,14.6,429,32.2,41.4,37.9
14.3,8.28,32.5,38.2,24.1,107,13.2,264,12.3,25.3,53.3
33.7,23.3,7.37,92.2,85.8,32.5,6.92,349,1.98,20.5,163
191,106,23.9,27.1,21.5,142,9.22,2129,10,16.3,33.4
51.9,25.7,30,13.2,23.1,24.8,12.2,519,10.4,21.1,34.3
62.6,40.7,61,5.42,52.8,22.5,4.49,692,27.4,20.2,18.6
147,79.1,27.1,23.1,25.9,22.5,13.2,1894,7.37,7.64,37.2
21.1,14.1,21.9,15.7,28.4,334,48.3,906,5.88,28.1,26.7
123,71.7,137,98.2,118,392,44.5,1762,34.3,59.4,142
58.8,37.9,27.6,34,22.1,24.1,5.73,1459,6.98,26.9,52.3
27.4,10.9,58.8,16.8,25.9,46.6,15.7,890,18.3,32.2,31.9
40.3,12.3,9.91,68.5,28.4,175,16.8,685,8.74,12.4,106
31.6,12.7,20.7,21.3,18.9,131,12.1,487,8.51,20.9,42.6
59.4,34.6,20.2,16.4,78.4,18.8,2.15,445,53.8,17.8,34.9
18.9,12.4,22.3,26.4,19.3,20.2,4.61,799,7.17,14.1,31.9
9.91,2.07,9.65,20.7,50.5,36.5,21.3,26.7,30.5,29.4,36.5
95.6,63.2,21.9,15.5,17.9,35.9,10.6,1197,13.6,27.1,27.6
37.2,15.4,8.28,20.9,14.5,10.1,7.43,433,10.8,22.7,26.2
13.6,3.52,37.5,25,26.9,34.6,4.49,704,11.5,18.1,16.1
27.6,13,18.9,16.1,18.4,562,71.7,737,9.73,54.2,34.9
28.6,11.9,36.5,82,47,48.7,8.28,710,16.1,33.4,153
70.4,34.9,34,161,7.64,79.1,23.5,2788,6.55,54.2,129
21.5,7.91,24.1,17.5,30.2,16.5,1,578,7.5,23.9,33.4
46.6,40.3,12.6,33.4,15.5,474,77,1176,9.22,64.9,31.9
151,87.4,2.21,16.7,51.4,217,36.8,2839,3.49,14.7,25.9
21.3,9.56,178,67.9,93.1,79.1,6.04,470,51.4,11.1,98.2
25.5,13.2,30.8,31.3,26.2,253,50.9,1176,12.2,53.3,55.2
36.8,15.3,7.99,20.2,14.2,179,17.8,1155,4.14,10.4,25.9
24.6,8.35,20.7,31.1,18.9,30,12.1,573,9.91,23.1,45.3
89,57.3,39.6,31.6,35.2,40,14.5,1894,13.8,29.7,53.8
67.3,28.9,63.8,34.6,42.6,14.7,5.88,1275,22.5,24.8,43.7
15,11.7,25.9,113,22.1,92.2,2.41,638,7.57,14.2,196
16.5,13.6,18.3,20.7,24.8,30,12.7,509,10.6,28.4,30.8
37.5,22.5,63.8,23.5,56.7,85.1,7.37,466,28.9,18.3,21.3
31.6,16.3,16.8,17.8,12.9,30.5,4.53,615,8.51,25.7,34.6
26.4,9.56,13.8,17.3,22.9,122,72.3,583,7.5,61.5,30.2
23.7,10.6,38.9,25.3,31.1,573,75,449,13.2,56.2,30.2
19.3,6.73,23.7,11.8,13.2,25.5,11.5,204,5.47,21.5,30.2
53.3,35.5,123,95.6,60.4,23.7,11.2,1144,25.3,19.1,132
22.1,7.77,70.4,39.6,49.6,53.8,13.9,57.3,21.9,37.5,49.6
40,29.7,10,16,9.06,32.2,8.51,557,13.3,23.1,33.4
36.2,24.4,94.7,47.8,37.9,117,14.7,1000,10.5,15.8,47
115,37.9,41.8,25.7,37.9,3.16,7.91,982,17,13,72.3
22.5,13,2.55,91.4,20.5,70.4,7.23,414,7.04,19.5,139
54.2,29.2,75,22.7,41.8,18.3,11.5,433,16.3,16.5,33.4
205,121,25.5,79.9,16,221,1084,2503,10.5,108,92.2
44.9,31.3,115,23.7,53.3,28.1,22.5,610,18.4,28.1,32.5
26.4,12.9,60.4,18.6,27.6,24.1,4.07,538,9.31,20.7,35.2
5.23,1.24,26.2,105,37.5,15.3,9.47,62.1,8.51,2.48,138
38.2,9.39,25.7,23.1,17.3,292,7.3,1731,9.39,13.3,37.5
45.7,20.2,14.5,8.66,22.7,33.4,7.91,2267,8.28,17.3,37.9
108,61,40.3,50.9,17.3,29.7,9.14,1395,7.3,16.4,75
24.8,20.2,17.8,26.2,35.2,27.6,6.49,509,17.2,30,38.2
16.3,14.1,21.9,18.6,20.9,44.1,3.79,791,7.99,48.7,26.7
113,59.9,2.02,22.9,82,27.1,6.44,1554,2.39,22.1,30.5
25.9,10.5,49.1,47,32.8,193,32.2,667,13.5,18.8,59.9
16.4,2.94,41.8,22.7,48.3,274,33.1,649,21.5,35.9,37.9
101,59.4,20.5,17.5,20.9,160,20.9,1395,11.7,47.8,36.2
20.7,9.73,1,27.1,20.9,30.2,11.9,215,3.05,33.4,43.3
84.3,52.3,36.2,25.5,42.9,189,8.28,1420,11.3,15.8,45.7
10.5,7.37,35.2,27.9,16.1,57.8,13.1,276,6.49,18.6,31.6
67.9,36.5,11.7,95.6,22.9,16.4,3.62,991,9.91,8.58,200
57.8,36.2,26.7,15.5,19.6,79.9,16.1,1144,5.47,23.7,34.9
15.1,14.2,30,99.1,151,24.1,10.2,567,106,14.7,178
28.9,16,9.91,38.2,19.6,211,32.2,538,9.39,16.1,94.7
33.1,12.9,12.3,18.4,15.3,18.3,3.37,750,8.28,15.7,24.4
27.9,13.6,23.3,55.2,21.7,146,21.5,649,7.17,8.43,55.2
28.1,10.2,77,47.4,51.4,24.6,2.02,982,15.8,20.4,50.9
18.8,12.3,37.9,34.3,18.8,139,19.6,621,6.26,12,54.2
36.5,25,18.8,26.9,15.1,17.3,7.77,649,11.7,20,41
22.1,6.21,47.4,27.1,25.3,17.5,6.38,372,11.2,17.9,27.1
154,73,41,25.3,38.5,255,20.4,3106,10.1,26.9,36.5
41.4,19.8,31.9,18.4,31.6,223,48.3,1298,10.9,47.8,26.9
30.2,12.6,16.4,80.6,16.8,25.9,10.3,474,4.14,22.7,112
176,93.1,51.4,17.6,24.8,24.1,1.07,3368,10.2,20.5,30
44.1,21.7,32.8,20.9,10.9,34.9,10.7,1075,6.85,27.6,28.9
23.3,1.26,20.7,22.3,18.8,157,20.7,17.3,6.38,15.4,35.9
34.6,16.8,33.7,139,18.8,142,19.8,562,9.82,11.8,207
18.3,6.79,15.1,33.1,10,38.5,14.7,1165,7.5,11.8,30
34.6,16.1,24.1,15.3,24.1,142,35.5,478,3.79,41.4,28.9
22.1,6.32,75,24.6,42.6,21.5,24.8,770,23.5,20.4,44.9
474,244,58.3,7.04,27.6,237,23.3,5523,14.3,18.9,15
46.6,30.5,28.9,23.1,24.1,158,15,483,9.91,19.3,41.8
136,94.7,51.4,20,33.7,157,15.8,1046,10.5,12.1,31.1
58.8,37.5,25.9,21.1,34.3,57.3,8.82,523,4.87,16.8,26.4
48.3,28.1,26.2,37.9,29.7,17,1.27,644,8.51,19.8,69.2
4.57,6.32,6.55,36.5,22.3,8.9,5.47,150,7.17,7.04,54.7
44.9,30.2,41.4,13.3,27.6,422,73,661,10.3,89.8,25.9
97.3,56.7,26.7,16.4,14.3,176,23.9,1263,13.2,67.3,31.9
42.2,19.6,24.4,43.3,16.7,32.8,17.8,599,4.07,31.1,49.1
27.9,13.7,23.5,20.2,20.4,165,12.5,403,10.6,9.14,28.4
20.2,12.2,4.07,33.1,15.5,24.6,10.6,505,5.94,28.9,42.6
42.2,18.9,22.3,25.5,28.1,75.7,12,2207,11.8,12.2,29.4
41,30.2,14.9,17.6,19.5,20.7,14.1,313,9.14,19.6,34.3
29.4,15.5,27.6,28.6,14.3,189,14.2,542,8.51,11.4,33.4
24.8,11.4,59.4,54.2,27.1,16.3,11.1,573,11.3,19.5,69.2
34,21.5,36.8,84.3,27.9,20.9,3.25,362,7.37,23.1,132
46.6,24.1,207,2.11,184,19.5,1,973,71,23.5,1.14
92.2,59.9,26.9,13.2,20.7,24.1,21.3,1370,7.77,21.9,25.9
50.5,27.1,7.7,22.3,75,141,39.2,1000,1,47.4,33.1
120,49.1,22.3,75.7,16,42.2,6.49,1322,9.14,20.5,122
26.2,10.8,64.9,56.2,49.6,146,8.82,418,21.3,5.38,78.4
33.7,21.7,13.7,50.9,24.1,389,59.4,858,13.6,58.8,63.2
22.9,13,33.7,20.4,16,101,11.8,514,6.61,14.1,39.6
14.6,5.52,30.2,138,18.8,191,25.5,914,4.03,17.5,204
61.5,37.2,28.6,17,22.7,82,18.8,1186,10.7,16.7,22.5
62.1,40,35.9,21.7,22.7,297,26.7,1055,9.91,27.1,40.3
24.8,11.9,79.1,135,61.5,359,53.8,673,24.1,53.3,235
2.44,1.01,17.2,13,15.3,337,85.8,158,6.21,72.3,24.1
255,103,22.3,21.1,25.9,61,7.64,3752,12.5,23.3,22.5
87.4,55.7,26.7,106,39.2,255,55.2,1395,9.06,38.9,108
23.3,13.9,23.1,38.2,20,36.5,8.82,583,5.62,30,53.3
36.5,8.66,17.9,59.9,27.4,160,44.9,359,9.39,36.2,132
105,67.3,20.5,64.4,22.5,16.8,9.22,1981,10.3,16.3,94.7
93.9,41.8,1.17,98.2,17.5,36.8,1.41,1554,10,23.1,151
26.4,9.65,28.1,81.3,15.1,37.9,12.9,1395,5.33,18.9,112
36.8,22.9,17.5,77.7,13.7,62.1,28.4,414,12.3,40,120
39.2,11.7,75.7,34.9,51.4,433,73,449,25.5,75.7,39.2
40,21.5,17.8,119,18.8,89,11.5,382,6.73,13.6,164
25.5,15,63.8,16.7,29.2,274,41.8,523,11.9,85.1,29.7
146,64.4,23.5,48.3,27.6,30.8,19.5,2091,11.1,27.9,44.9
73,20,151,30.2,63.8,20.4,3.79,562,30.2,23.1,20.5
89.8,70.4,36.2,90.6,22.7,16.3,7.1,403,4.14,22.7,172
13.5,10.4,14.6,24.4,55.2,67.9,1.54,649,37.5,14.9,28.1
39.2,18.3,32.5,20.2,15.7,81.3,8.82,567,11.4,18.1,46.1
47.4,29.2,11.4,102,14.6,20.4,10.3,478,5.47,6.04,147
172,100,107,28.1,75.7,20.9,3.82,2666,31.9,17.3,32.8
21.1,11.2,27.6,18.1,184,17.6,8.13,457,115,14.2,9.39
81.3,29.2,19.1,30,12.6,389,33.7,2247,8.35,40.3,34.9
58.8,45.7,62.1,57.8,66.7,122,6.04,578,22.1,8.9,73.7
31.9,10.7,53.8,44.5,30.5,20.7,5.62,403,11,18.1,56.2
38.2,19.3,28.9,64.4,27.4,98.2,15.3,685,16.8,23.1,101
23.1,12.4,15.3,43.7,20,21.5,5.09,947,8.28,17.2,77.7
19.3,7.43,1.12,40.7,64.4,23.3,10,1000,2.25,17.5,65.5
34.6,9.22,19.1,17.9,12.5,51.9,14.9,470,7.99,15,28.6
98.2,63.8,21.9,28.6,22.3,161,36.5,890,13.7,60.4,63.2
181,106,22.1,10.6,29.4,105,14.1,2167,14.6,18.1,45.7
25.7,15,13,35.9,18.4,308,41.8,552,8.35,62.1,50.5
39.6,18.4,34.3,18.3,30.5,54.2,21.9,655,8.43,13.5,13.8
30.2,16.8,29.2,14.3,16.4,215,55.2,491,6.61,71,22.1
101,50,4.07,18.3,86.6,29.2,11.1,2690,1,22.3,40
28.9,11.9,114,13.7,89.8,47.4,4.96,470,45.3,15.8,38.2
16.4,4.83,83.5,13.3,32.8,88.2,30.2,743,16.8,52.3,23.9
35.9,16,100,57.8,95.6,23.3,1.93,396,42.2,28.9,90.6
34.3,12.5,110,21.3,48.7,111,20.4,466,24.1,15.4,30.8
31.3,18.4,121,17.3,78.4,136,18.1,505,41.4,15.5,36.2
19.5,6.85,27.1,19.8,23.1,196,13.7,820,10.3,34,34
26.4,15,15.8,105,19.6,379,65.5,638,12.5,27.1,104
43.3,31.9,18.1,53.3,19.3,22.9,7.64,355,7.64,22.1,96.5
