Akt,Erk,Jnk,Mek,P38,PIP2,PIP3,PKA,PKC,Plcg,Raf
22.9,17.2,4.07,14.7,22.9,8.28,16.4,407,15.1,6.32,15.1
35.2,15.5,3.28,105,1.01,142,45.7,649,2.79,11.4,105
52.8,24.6,4.66,33.4,21.7,119,44.5,2969,13.8,11.7,62.6
67.9,12.7,9.47,27.9,15.1,34.9,13.6,123,12.2,24.6,30.5
31.9,30,6.26,19.3,18.6,215,35.2,297,16.8,7.57,5.99
31.1,21.1,69.8,4.96,147,7.77,42.6,396,54.7,25.5,8.82
25.7,2.81,8.98,20.9,34.6,143,29.2,704,27.6,11,37.2
22.9,12.4,17.2,9.47,31.1,25.7,24.8,271,30.8,9.47,16.3
17.5,9.91,10.9,35.9,18.3,87.4,16.3,851,17.5,7.64,24.6
35.5,22.5,10.4,21.1,43.7,82.8,47.8,246,25.7,27.9,75.7
66.7,38.2,22.5,34,6.32,737,73,340,4.29,11.1,80.6
61.5,31.1,14.2,11.2,21.9,154,23.1,764,17.6,15.8,33.1
27.6,4.1,10.5,15.7,23.7,23.1,6.61,583,20.5,21.5,33.4
10.6,5.99,18.1,16.4,68.5,56.2,47,215,42.9,17.6,34.3
13.1,7.99,15.3,20.4,46.6,173,43.7,426,29.7,9.14,44.9
11.5,9.65,10.6,16.3,1,157,45.3,626,2.86,9.91,36.5
31.6,17.2,7.37,39.2,24.6,38.5,27.9,478,11.8,29.7,138
22.9,13.8,9.47,34.6,12.4,207,52.8,313,17.6,10.7,68.5
37.2,15.4,13.6,7.5,51.9,51.9,36.5,991,48.3,27.1,13.7
34.9,3.31,10.7,44.9,32.8,143,36.8,1208,18.3,14.2,75.7
24.8,15,17.6,36.8,34.3,135,81.3,764,12.7,11.2,35.9
22.7,8.35,49.1,28.6,48.7,15.8,37.2,437,31.3,8.58,69.8
18.8,7.77,25.3,39.6,3.75,19.1,29.7,289,3.79,3.79,68.5
25.5,9.73,12.7,16,23.5,131,35.2,362,19.5,12.1,38.9
20,15,13.8,29.7,23.5,56.7,14.1,638,14.2,28.1,35.2
15.7,6.55,4.87,20.2,25,125,36.2,500,18.9,7.7,29.7
25.9,19.8,12.6,23.9,50,87.4,17.5,255,34.6,18.3,61.5
72.3,34.9,5.73,42.9,16,62.6,41,621,8.43,17.3,129
40.7,34.6,15.8,27.6,24.8,172,7.3,407,16.5,1.03,91.4
37.2,20,6.92,23.7,31.3,186,44.1,437,20.5,14.5,66.7
16.7,13.5,16.3,31.1,12.6,147,77.7,567,13.9,44.5,79.1
21.3,9.22,7.3,42.6,2.11,1.5,5.09,523,3.75,4.61,61
10.5,4.91,10,16.8,1,188,26.9,259,5.33,9.39,51.9
32.8,26.2,14.9,9.82,20.9,165,23.5,385,12.4,14.2,13.7
58.3,19.8,11.1,14.2,5.42,276,31.3,1499,2.07,6.67,22.5
18.4,11,13.5,21.9,38.9,18.4,88.2,667,28.4,11.3,46.1
67.3,14.1,1.26,25.9,1.58,42.9,32.2,429,2.89,29.4,13.7
52.8,17.9,25,14.1,18.1,71.7,11.8,882,15.8,16.5,27.4
52.8,31.9,4.29,30,17.2,262,87.4,286,18.9,21.1,73.7
30.5,16,23.3,21.9,58.3,57.8,34,523,37.9,20,17.2
2.21,2.89,9.47,20.7,32.5,328,25.5,81.3,18.3,4.1,59.4
32.5,16,16,30.2,32.8,311,62.6,470,23.5,36.5,67.3
18.9,5.09,9.56,18.9,22.5,362,79.9,583,14.5,43.3,39.2
31.6,20.2,4.49,31.3,17.2,52.3,30.8,279,5.28,13.8,67.9
38.2,12.5,5.47,45.7,28.9,239,29.4,813,17.9,19.3,52.3
81.3,23.1,15.8,38.2,18.3,211,36.2,1134,19.5,12.4,89
99.1,13.9,13.7,20.7,58.3,717,108,1252,51.4,24.8,54.2
35.2,12.1,11.3,58.8,27.9,107,12.7,973,18.9,9.91,51.9
34.3,18.9,3.02,10.4,8.06,107,37.9,426,15.3,10.5,31.3
1.01,1.78,28.1,34.6,48.7,34.3,17.9,76.4,28.6,19.8,69.8
27.9,21.7,9.14,29.4,30.5,193,54.2,426,20.7,7.64,28.9
113,54.7,9.73,49.1,49.6,259,50,1486,29.4,14.1,95.6
31.1,12.5,2.76,21.7,2.41,132,15.3,346,3.31,7.99,47.4
32.2,15,9.47,40.7,31.3,22.7,37.9,441,8.51,7.77,61.5
27.9,18.6,17,25,58.3,3.75,20.2,433,46.6,7.04,40.7
23.9,6.1,20.5,29.7,47.8,737,155,1568,34.3,31.3,46.1
23.1,12,4.78,19.1,34,145,96.5,542,23.3,53.3,32.8
48.3,12.2,7.7,23.3,24.4,47.8,45.7,3051,12.9,14.2,93.9
24.6,16,3.96,33.4,24.4,418,138,403,18.1,67.9,67.3
77.7,41.4,11.2,11.8,38.5,18.1,31.3,1263,20.9,4.37,37.2
12.7,3.08,15.8,22.5,33.7,445,136,784,19.5,17.5,38.2
122,48.3,19.5,22.7,17,112,19.6,1446,15.4,15.5,20.7
53.3,26.4,8.28,13.7,38.2,5.94,14.6,1486,19.1,5.47,13.6
47.8,27.1,6.73,193,32.2,289,55.7,1568,20.9,10.7,173
64.4,34,1.31,18.6,40.7,193,54.7,661,25.3,63.2,14.7
22.9,6.15,11.2,25,29.4,181,42.9,1611,16.4,10.6,75
28.6,14.7,13.5,67.3,1.31,189,40.3,331,3.02,10.6,85.8
11.8,2.76,13.6,44.5,34.9,21.9,43.3,843,17.2,9.31,87.4
25.3,13.6,23.1,24.4,42.6,217,29.7,491,30.8,7.17,38.2
36.2,25.7,65.5,24.1,28.9,92.2,38.9,644,2.07,17,38.2
121,78.4,13.7,12.2,34,202,22.7,1186,28.1,6.21,40
38.2,16.7,21.1,20.9,22.3,18.4,11.5,422,25,19.8,77.7
27.6,13.5,6.55,29.7,3.52,211,34.3,403,1.93,1.43,74.3
47,17.8,79.1,20.2,81.3,346,114,1625,36.5,43.7,41.8
32.2,10.9,9.47,22.1,23.5,126,23.1,491,20.7,13.7,49.1
31.1,11.3,1,27.1,21.3,81.3,41,562,22.9,18.8,50
16.5,14.5,13,45.7,34.3,160,18.8,437,17.9,18.1,29.2
33.7,12.1,4.33,36.8,16.5,453,67.9,552,17.2,1,80.6
28.1,14.9,4.41,32.2,28.1,13.7,9.39,604,17.5,7.43,65.5
18.9,4.49,14.1,55.7,32.2,80.6,27.6,1208,30,16.3,179
23.1,10.2,10.5,24.1,28.4,173,41,385,22.5,10.3,34
14.2,12.4,13.7,35.5,2.07,204,43.3,392,1.46,51.4,55.7
21.9,10.5,11.9,36.5,24.1,108,16,500,20.7,1.38,80.6
26.2,8.66,8.74,32.8,33.7,188,36.5,750,18.3,13.9,31.3
32.2,21.7,12.6,32.2,41,487,94.7,542,19.8,47.8,49.6
29.2,21.5,7.04,79.1,1,24.1,14.7,414,1,13.5,167
28.4,9.91,1.86,50.9,11,93.1,55.7,505,12.2,48.7,71.7
49.6,23.5,2.71,47.4,10.6,126,49.1,673,1,24.8,66.1
25.5,15.5,15.3,14.6,22.5,149,45.3,385,21.9,13.5,52.8
142,35.2,4.57,27.4,47.4,274,23.5,1894,26.9,8.74,123
26.9,5.57,17.9,22.5,21.9,264,29.4,914,13.5,6.67,47.4
33.7,21.9,6.55,18.1,20.7,698,55.7,457,21.5,1.01,21.5
35.5,17.6,8.74,13.5,32.2,35.2,26.4,638,22.1,23.5,42.2
25,13.5,1.88,16.1,17.3,237,25,300,22.7,15.1,9.65
34.6,22.1,6.04,21.5,29.2,368,111,372,20.4,40.3,28.9
39.2,18.3,7.57,44.5,25.3,217,25.9,418,20.9,12.9,93.9
13.6,7.37,16.3,20.9,35.9,160,35.9,453,37.9,10.8,69.8
60.4,36.5,7.43,14.6,24.6,491,103,319,26.7,33.7,41.8
24.8,10.1,9.22,21.3,39.2,81.3,17.2,461,27.1,20.2,12
143,64.4,4.41,23.9,20,179,34.9,1009,17.3,9.82,31.1
73,47.8,1.75,30.2,29.2,205,20.9,1037,25,13.3,62.1
48.7,16.5,8.9,16.8,33.1,107,47,567,21.7,11.9,14.9
30,15.1,10.3,23.3,21.3,198,28.4,898,17.6,10.6,34
15.8,10.5,13.2,19.3,16.4,289,25.7,414,18.1,9.47,69.2
83.5,36.8,24.6,20.7,65.5,143,18.4,1018,44.9,7.91,50.9
39.2,11.5,7.23,27.1,20,6.44,13.2,461,16,4.66,38.9
76.4,25.7,12.6,24.4,51.4,225,55.2,1407,38.2,12,88.2
18.3,11.5,8.74,54.2,24.4,104,1,523,21.5,22.3,107
12.2,5.62,8.28,27.4,27.1,233,43.3,588,21.1,14.3,54.7
21.5,5.23,10.7,4.57,40.3,106,30.2,1186,21.7,8.43,10.4
99.1,51.9,23.9,8.28,34.9,51.4,22.9,1065,19.8,11.4,59.9
110,30.2,10.5,25.3,30,56.7,36.2,1700,13.6,10.8,101
17.2,7.91,15.4,28.9,29.4,53.3,5.99,445,8.51,7.1,14.6
20.2,2.71,1.01,67.3,22.5,704,95.6,661,14.3,11.2,143
53.8,37.2,12,29.7,38.9,126,21.9,1009,26.4,5.67,96.5
23.3,18.3,10.6,89.8,1.04,167,44.1,500,1,13.3,103
53.3,35.9,11.2,17.9,49.6,92.2,26.7,322,34.6,10.1,36.5
6.79,5.83,50.5,81.3,40,213,121,279,17,19.5,66.7
34.3,25.5,14.1,35.2,37.5,17.6,1.49,325,24.1,21.5,64.4
27.9,23.5,14.7,34,23.5,4.83,1275,505,21.5,2.44,110
36.5,23.7,6.55,30.2,33.7,403,75.7,389,19.6,10,23.1
15.5,4.03,13.5,32.5,40.3,106,30.8,791,30.2,18.1,145
42.6,20.7,18.4,17.3,64.4,32.8,91.4,340,44.9,7.04,48.7
20.2,8.51,1.2,13.3,1.01,352,17.9,509,3.55,4.37,18.8
33.7,28.4,19.5,31.1,31.6,209,26.2,305,25.7,3.13,64.4
10.6,7.77,6.79,19.1,16,204,20,466,5.78,13.3,35.2
13.7,12.5,10.2,22.9,14.9,49.1,28.6,784,17,29.7,29.7
98.2,42.6,29.4,14.2,44.1,132,33.1,750,24.8,12.4,52.8
13.5,4.78,15.3,17.8,36.5,248,33.4,743,26.7,20.9,34
50.5,32.5,4,14.5,34.9,50.9,24.4,346,20.9,14.1,42.9
94.7,44.1,15.7,27.4,29.7,57.3,32.5,1860,13.5,53.8,33.4
33.1,25,5.14,38.2,3.85,264,65.5,437,1,16.1,111
25,11.1,10.8,30.2,35.5,170,41.8,437,22.7,13.5,84.3
38.5,29.4,11.8,20.9,46.1,89,19.5,204,38.2,12.9,37.9
37.5,22.5,9.06,34.3,22.7,235,24.1,311,20.2,7.99,64.4
102,22.5,8.06,22.1,37.9,308,28.6,1000,28.1,1.43,44.5
28.1,15,10.6,20.7,30,46.6,1.26,578,21.5,24.1,36.8
28.1,26.9,8.98,42.9,21.7,231,30.5,331,16,6.73,111
23.7,9.06,14.2,16.3,41,271,17.9,538,27.1,2.27,42.6
22.5,10.8,13,32.2,15.8,244,26.9,368,7.37,6.92,12.5
19.3,6.21,3.13,30.5,42.6,239,15.8,791,20,2.69,28.1
42.2,23.5,11.9,75,41,184,28.4,429,32.8,14.9,83.5
39.2,16.1,3.22,39.2,15.1,300,112,2167,14.6,55.7,87.4
45.3,33.1,8.13,29.7,18.6,319,54.7,382,18.3,17,29.4
27.1,17.3,7.5,22.5,23.3,164,40.7,418,22.7,10.3,49.1
35.9,20.5,11.1,85.1,22.7,215,45.7,578,26.9,46.1,122
33.7,18.6,20.7,17.8,40.7,225,21.3,294,31.3,1.88,28.1
30.2,12.5,14.5,17.3,23.5,12,21.5,483,17.9,5.14,19.3
20.5,6.92,4.29,10.9,1.01,57.3,17,470,2.79,15.4,3.65
25.3,14.5,27.6,1.25,35.9,229,59.9,269,27.4,15,25.5
135,64.4,15,22.7,29.7,311,47,2436,22.5,25.9,31.3
20.9,5.42,7.5,5.38,29.7,158,51.9,973,18.3,9.31,16.7
149,38.2,9.47,19.5,41.4,474,108,1459,26.9,45.7,71.7
31.3,17.6,14.7,10.3,20.7,153,30,445,17.8,6.15,37.5
118,52.3,7.7,1.47,16.4,73,28.6,1670,8.82,19.6,3.46
42.2,31.1,10.9,21.3,24.8,1176,196,311,20.7,25.9,34.9
50,30.2,2.69,17.8,27.4,1.72,4.33,281,20.7,3.28,23.9
31.9,24.8,11.9,29.2,31.1,429,41,414,17.2,3.46,26.4
81.3,49.6,5,15.8,5.78,241,58.8,1241,1.49,19.8,17.3
39.2,8.06,13.5,25.3,40,178,35.2,1075,23.5,5.19,73.7
61,23.7,9.82,23.5,34.3,246,31.6,457,17.2,13,64.9
22.7,15.1,4.37,14.5,16.4,97.3,66.7,362,22.7,46.1,53.8
14.1,11.4,7.1,23.7,29.7,20.5,27.9,382,15.3,5.99,49.6
160,38.2,12.5,8.82,36.8,157,33.4,1499,25.9,8.98,1.35
13.6,3.02,5.47,15.1,34,75.7,47.8,667,22.5,7.1,50.9
246,55.7,13.2,9.65,47.4,340,62.6,1046,41.4,19.1,24.8
16.3,5.99,14.9,26.2,33.7,119,21.7,685,28.9,11.2,86.6
42.2,17.2,12,11.5,24.6,322,72.3,610,16.3,25.5,34.9
49.1,12.7,16.7,16.5,37.5,165,17,3718,25.5,6.61,60.4
55.2,31.9,15.3,27.4,43.3,308,56.2,906,16.1,19.5,54.2
15.8,4.78,1.45,28.6,14.5,127,39.6,604,4.33,16.5,58.3
40,22.3,10.1,16.8,38.2,57.3,16.4,297,25.9,10.2,65.5
80.6,35.5,10.1,20.7,19.1,567,64.9,991,15.4,5.33,67.3
20.4,12.3,14.9,31.9,37.5,154,40.7,615,20.4,22.3,109
36.2,13.6,9.39,68.5,23.5,5.57,34.9,478,19.3,9.65,127
38.2,17,5.78,37.9,31.1,68.5,25.3,276,21.1,21.5,115
30.5,8.82,2.02,13.5,39.6,62.1,48.3,382,30.8,36.5,21.3
46.1,29.7,5.09,18.9,37.2,10.6,11.9,514,1.07,5.52,14.5
57.8,30.2,3.68,23.7,33.7,124,37.2,286,21.3,7.23,56.7
48.7,20.7,4.22,19.6,24.1,9.91,9.91,947,20.2,1.83,26.4
31.9,19.6,11.9,6.04,36.8,87.4,28.1,294,29.4,34.6,9.39
18.3,10.8,2.71,17.2,26.4,19.1,64.4,375,15.5,4.78,13.1
20.2,15.7,9.22,28.1,34.3,80.6,55.2,547,20.9,25.7,63.2
25.7,13.9,14.1,23.3,26.9,130,14.1,375,23.7,8.82,48.3
30,11.8,19.8,16.7,31.9,37.2,3.92,400,25.7,14.1,31.6
84.3,37.2,7.5,24.6,1.18,163,23.3,1554,3.59,14.2,31.9
89.8,54.7,7.57,17.5,33.4,202,36.2,1540,21.1,14.2,41
20.9,13.8,12.6,17.8,42.2,126,33.1,284,31.1,5.78,16.8
15.5,8.9,6.21,12.5,20.4,112,27.6,396,11.7,5.47,44.5
57.3,12.3,10.7,10.7,32.5,1.51,5.33,2072,14.1,1.01,1
66.7,37.9,13.2,5.67,49.6,286,25.3,820,36.8,1,19.6
15.4,8.43,9.22,18.9,23.3,21.1,22.1,349,18.8,2.53,26.7
37.5,28.9,13.5,25,43.7,154,35.5,483,28.9,8.66,34
24.4,5.83,11.9,35.9,40.3,172,51.4,319,27.9,13.5,74.3
44.5,23.1,8.66,44.5,3.75,319,31.6,723,1.35,4.07,44.5
18.4,6.38,14.1,29.7,31.1,95.6,18.8,259,16,12.3,23.9
173,73,173,34.6,56.7,334,32.2,1346,23.5,5.28,22.3
50,19.8,10,24.1,35.5,207,61.5,478,18.9,8.06,118
21.7,10.1,18.9,38.5,28.1,126,21.5,426,24.1,8.58,109
44.5,20.5,11.4,20.7,32.8,453,57.8,644,21.3,6.98,73.7
18.3,17.5,4.41,23.1,41.4,155,18.3,368,31.1,10.3,25.9
95.6,40.3,8.58,34.3,20,186,92.2,965,16.5,22.1,75.7
40.7,23.3,16.5,6.73,60.4,269,42.2,449,43.7,2.33,37.9
22.5,19.5,4.33,21.7,39.6,64.4,16,311,21.1,11.8,41.4
41,34.9,11.3,29.4,25.3,18.4,3,655,20.4,17.5,90.6
42.6,9.91,11.5,40.7,28.6,108,58.3,1459,17,23.3,19.1
16.5,6.85,14.2,36.2,40.3,209,23.7,947,31.1,13,63.2
154,86.6,2.69,31.6,26.2,308,52.8,1018,16.4,27.6,75
12.4,3.89,4.33,24.4,1.15,20,34.6,313,2.21,8.28,36.8
22.5,4.83,6.32,14.7,31.9,24.6,39.6,1526,25.5,11.3,42.6
42.9,27.6,4.83,34.3,34.6,178,39.6,294,31.3,14.9,41.4
29.4,11.7,10,17.8,10.7,178,36.5,673,1,9.06,20.2
40.3,21.7,18.3,9.14,33.7,147,34.9,673,25.5,17.2,13.2
114,71,11.3,11.3,27.6,141,44.1,1124,27.4,17.2,18.3
18.4,10.8,10.8,4.53,9.47,172,38.2,414,2.35,7.57,11.9
57.8,33.7,10.4,25.5,22.7,211,56.2,500,18.6,27.6,53.8
100,39.6,16.8,10.2,42.9,52.8,9.06,1046,23.5,12.9,10
45.3,5.73,3.96,32.8,39.6,8.82,42.2,528,30.2,25,58.3
98.2,49.6,6.55,50,37.2,316,55.7,2148,18.1,17.8,94.7
65.5,43.3,8.9,21.5,42.2,11.3,31.9,649,27.1,8.98,27.4
175,35.9,14.1,15,36.5,154,84.3,1999,22.3,56.7,37.2
20,9.39,11.7,107,4.14,160,32.8,533,1.98,13.1,153
12.5,8.13,11.4,10.3,35.9,271,54.2,362,27.6,14.5,51.9
43.3,20.2,26.4,25.9,19.1,382,33.1,1124,3.79,1,78.4
32.5,21.5,15,24.4,37.2,207,30.2,385,23.7,8.82,69.8
25.3,12,45.7,45.3,40,165,44.5,352,9.39,11.1,106
19.3,4.57,6.49,75.7,24.4,179,57.8,359,17.9,21.7,204
122,56.2,1.21,21.3,1.01,141,40.3,1009,1.43,9.14,53.3
12.6,3.89,11.9,22.1,37.2,39.6,25.9,594,25.7,7.3,44.9
54.2,21.9,3.05,16,22.5,53.8,6.92,673,21.5,5.88,38.2
36.8,21.3,7.64,9.91,57.8,111,32.2,343,38.5,25.5,8.2
41.4,27.6,7.91,46.1,6.92,126,28.4,352,1,6.67,93.9
33.4,11.3,13.7,18.4,45.3,168,33.7,835,28.9,13.7,32.8
20.4,11.1,5.78,40.7,26.4,120,53.3,331,23.5,17.5,80.6
17.2,10.8,8.13,23.5,48.3,141,32.2,673,26.2,16.7,7.57
30,19.6,6.92,19.1,25.3,573,93.9,213,23.1,5.78,28.9
97.3,40.3,13,7.43,29.2,100,8.58,1084,22.3,20.4,9.82
40,22.1,15.7,38.9,35.5,143,32.5,253,32.8,12.5,93.9
27.1,20.5,16.3,24.8,34.3,14.3,47.4,392,24.8,5.73,40.3
35.2,22.9,21.5,34.9,81.3,264,42.2,346,47.8,6.44,35.9
91.4,61,12,27.9,29.4,284,51.4,514,26.2,6.15,66.1
35.5,19.6,57.3,19.5,12.2,271,71.7,382,8.13,18.9,41.8
38.5,24.4,6.38,27.6,27.4,267,35.9,547,24.1,4.96,20.9
74.3,36.8,9.06,8.9,30.2,429,55.2,500,31.6,2.04,16.4
14.2,4.87,7.17,32.2,34,239,12.2,193,21.1,2.81,59.4
43.7,28.1,9.39,17.2,9.47,418,97.3,375,10,35.5,32.8
30.5,17.6,12.7,20,31.3,10.1,19.6,340,21.7,1.81,44.9
69.2,25.7,8.13,16.7,46.6,239,19.5,1685,33.1,5.88,81.3
28.4,17.5,12.1,71,38.2,53.8,31.9,375,30.5,21.7,136
42.6,23.3,21.5,16.3,40.7,18.6,8.28,233,10.8,17.6,23.5
33.4,4.22,8.58,15,46.1,385,154,1165,34.3,28.6,57.8
14.9,10.3,11.1,16.1,30.2,74.3,18.9,433,29.7,27.9,40.7
26.9,23.5,10.8,15.4,28.9,145,18.6,257,28.6,12.9,45.7
23.5,11.2,5.19,20,26.4,311,151,547,17.8,52.3,6.73
29.2,30.2,2.19,123,15.5,279,15.1,340,20.9,11.4,125
50.5,23.1,16.1,33.4,52.8,362,69.8,292,28.4,45.7,85.1
40.7,23.3,55.2,165,111,239,1.38,474,45.3,1.61,186
30.5,16.1,8.74,38.9,59.4,25.3,14.9,337,34,6.04,52.3
8.13,5.28,10.8,30.2,31.1,191,82,441,22.7,14.5,96.5
32.8,12.5,2.97,16.8,34.9,165,33.7,874,25.9,9.73,28.9
63.2,37.9,8.9,40.3,27.9,246,30.8,1124,20,8.66,105
34.3,18.3,1,36.5,26.7,45.7,44.9,237,16,26.9,149
63.8,42.6,8.58,6.67,35.5,126,20.4,276,29.2,9.22,21.5
47.8,28.1,27.4,38.5,25.7,205,36.8,259,15.7,15,50.5
40.3,23.3,4.37,48.7,6.1,164,8.82,355,2,10.6,100
48.7,26.2,11.7,31.3,37.2,110,37.9,289,15.5,18.8,80.6
27.6,8.82,7.99,26.7,20.7,125,20.5,542,20.7,13.7,56.7
40.3,21.1,7.04,28.1,44.5,313,26.2,276,33.7,13.5,81.3
19.6,6.92,7.1,22.9,58.3,170,30.2,276,47,22.7,44.9
31.6,19.3,8.43,33.7,31.6,96.5,35.5,340,27.6,11.3,97.3
48.7,33.7,14.5,31.9,37.5,12,46.1,389,32.8,43.7,61
29.2,16,6.67,33.1,31.1,204,34.9,250,25.5,7.7,64.4
172,117,15.7,40.7,3.49,69.8,58.3,1811,1.79,27.6,120
44.5,17,10.2,6.61,23.1,523,130,337,20.5,48.3,20.7
31.9,12.7,6.21,15.1,40,75.7,47,470,18.4,45.3,31.1
68.5,27.9,23.9,28.1,32.2,13.8,61.5,1433,19.1,9.39,25.5
29.7,9.06,4.66,23.7,28.9,41,44.9,1877,29.2,14.2,69.8
233,50.9,20.5,18.6,55.7,167,52.3,3134,45.7,13.3,5
25.5,6.32,8.43,41.4,6.73,37.5,4.22,1811,1,7.3,72.3
34.6,17.3,9.91,27.1,28.6,858,9.06,195,16.5,1,40.3
93.1,60.4,8.2,29.4,22.7,89.8,31.1,538,17.2,9.91,7.99
89,50.9,9.82,25,22.5,4.07,28.1,1018,17.5,23.5,67.3
11.2,6.73,6.21,19.5,32.2,115,50.5,343,24.6,33.4,59.9
54.7,15,11.2,19.6,37.2,119,43.7,528,33.4,13.9,37.9
58.8,13.6,9.47,37.9,27.9,18.8,34.6,1018,21.3,13.2,73
30.8,5.57,3.79,28.6,18.4,474,172,514,15.8,30.2,75
39.2,23.1,3.19,21.9,26.4,168,34.3,316,21.1,8.9,33.1
221,109,6.73,15.8,13,119,34.3,1027,10.6,12.9,22.9
47.8,27.6,7.23,17.6,42.6,110,42.9,289,25,49.6,11.3
17,12.9,50.9,15,16.7,142,33.1,311,4.66,11.1,49.1
51.4,17.8,12.4,38.5,37.2,38.5,27.4,610,17.9,29.4,37.9
37.5,5.19,8.98,16.3,25.7,217,32.2,346,21.9,5.33,6.44
35.5,24.1,14.6,29.4,34,18.6,39.2,389,33.7,7.77,56.2
31.6,26.9,30.5,37.5,31.3,21.9,28.1,269,13.8,11.8,85.1
57.8,43.7,9.22,83.5,15.1,8.66,8.66,410,14.3,19.5,89.8
127,47.4,3.68,32.2,43.3,253,16.4,1230,24.6,1.01,74.3
44.1,29.4,15.4,23.7,21.9,86.6,14.1,343,30.2,3.34,30
29.4,4.78,22.1,25.5,24.6,204,14.2,673,19.6,5.28,106
60.4,38.2,4.66,23.1,28.9,292,63.8,461,17.6,96.5,61.5
19.1,18.9,15.1,20.5,60.4,22.3,31.6,255,48.3,7.84,85.8
46.6,27.6,5.62,17.9,17,149,43.7,914,18.3,16.7,47.8
47.4,26.2,2.67,29.4,30.5,125,49.6,523,1.38,23.5,35.5
27.4,15.3,2.11,19.1,7.77,55.2,26.7,319,1.81,13,48.3
34.9,18.4,19.6,36.8,25.5,87.4,25.3,478,14.5,48.7,111
23.7,16.8,9.82,20.9,18.3,211,22.9,352,19.5,11.1,53.3
2.67,3.19,7.04,13.6,1,362,59.4,86.6,1.72,3.31,14.3
13,11.4,11.7,11.1,31.9,15.7,2.53,487,26.9,17.9,39.6
21.1,11.3,10.1,23.1,29.2,158,40,470,18.9,11.7,14.3
76.4,47.8,70.4,45.7,18.8,250,1.54,939,12.7,2.39,126
17.2,9.65,8.58,17.3,17.5,30.5,72.3,552,19.1,14.5,31.9
38.2,22.3,19.8,30.2,23.3,71,26.7,365,25.3,9.22,56.2
28.1,13.3,6.44,85.1,14.9,191,88.2,410,10.4,25.3,131
69.2,22.7,4.45,10.8,37.9,153,41,1176,25.7,7.43,34.9
31.6,20.4,10.5,12.9,39.6,64.9,14.6,396,22.5,17.6,30.5
21.1,16.1,9.82,20.9,22.3,46.1,72.3,337,17.9,13,8.66
40.7,30.5,13,16.1,43.3,34.6,3.43,379,31.3,9.73,46.1
38.5,14.3,6.04,33.1,10.9,112,15.7,704,2,33.7,59.4
95.6,53.3,5.78,22.3,45.7,211,57.3,1526,31.9,8.9,93.1
43.7,34.9,6.04,22.5,21.1,449,82,557,17.9,16.1,38.5
20,13.3,14.6,43.7,37.9,514,107,562,23.9,9.47,99.1
48.3,26.9,18.3,22.7,44.1,184,47.4,352,29.2,14.7,76.4
23.7,8.82,15.4,66.7,35.5,188,30.2,500,21.9,5.83,106
18.4,3.16,27.1,28.1,37.5,123,20,1134,16.3,14.3,112
13.7,7.91,15.1,58.3,26.9,175,55.7,453,23.1,7.84,105
15.3,4.03,5.19,26.2,26.4,16,35.9,487,30.8,5.99,94.7
36.2,26.7,17.6,153,45.3,13.5,61,396,36.2,8.58,87.4
38.5,22.9,7.84,41,23.1,81.3,13.6,271,21.9,1,120
24.8,22.1,16,25,27.1,84.3,26.7,281,21.3,15.4,52.3
34,25.3,27.9,26.4,34.6,42.9,12.5,281,13.2,2.29,19.5
68.5,47,14.3,28.9,33.1,289,31.6,204,24.6,1.1,92.2
37.5,12.4,13,52.8,40.7,93.1,9.39,1310,26.4,13.3,133
37.9,14.5,9.47,16.7,30.5,58.8,34,737,9.91,19.6,31.6
28.6,14.7,30.5,19.6,35.5,24.1,19.3,305,13,10.6,57.8
40.7,18.3,4.53,25.5,20.2,48.3,11.2,362,16.3,12.9,70.4
29.7,9.65,13,23.5,23.9,615,82,422,28.9,2.13,66.7
20.9,5.78,12.2,12.4,22.1,158,24.1,965,25.9,18.3,31.6
90.6,51.9,10.1,24.1,36.8,204,38.9,673,31.1,11.4,86.6
47.8,23.3,8.9,31.9,19.6,42.2,21.3,352,15.5,11,118
11.5,3.72,12.3,16.8,50.5,40.7,28.4,1018,33.4,10.3,61.5
119,73,4.61,16.1,28.1,470,53.3,704,26.9,5.52,34.9
40.7,16.5,8.51,17.5,26.9,160,24.8,1065,26.2,18.4,28.6
23.3,13.5,13,12.4,36.8,225,29.7,346,20.9,7.04,25.5
40.7,23.7,136,28.6,62.1,302,45.7,470,42.2,6.61,31.3
91.4,46.1,17.3,39.2,32.8,44.9,46.1,1055,25.3,15.1,115
6.79,2.71,5.73,41.4,34.9,97.3,44.1,147,24.4,11.4,76.4
45.7,23.3,9.82,28.6,39.6,22.3,17.6,375,25.3,4.49,99.1
37.5,21.7,14.2,21.1,34.9,77.7,13.6,449,30,7.57,74.3
26.2,7.17,3.05,31.1,1,151,5,1134,2.89,9.06,93.1
41.8,10.6,8.06,22.3,47.4,27.1,35.5,567,28.1,16.7,10.1
38.9,6.38,10.6,39.2,31.3,164,25.3,882,21.5,48.3,27.6
40,10.3,20,20.5,17.5,170,30,717,19.3,6.61,12.6
101,41,2.07,28.4,9.06,124,59.4,3162,5.99,16,100
163,19.3,11.4,23.9,23.7,135,17.3,2091,20.7,5.73,23.7
79.9,32.8,15.4,24.8,46.6,21.3,22.7,599,29.7,5.99,75
27.4,16.7,9.56,46.6,62.6,167,33.7,483,46.1,16.3,54.7
39.6,17.9,7.84,28.6,21.1,64.4,30,1144,18.4,11.7,52.8
